id,title,authors,venue,paper year
l565,The Query By Image Content (QBIC) System,"Denis Lee, Wayne Niblack, James L. Hafner, Dragutin Petkovic, Myron Flickner, Jonathan Ashley",SIGMOD Conference,1995
l566,Deadlock Detection in Distributed Database Systems: A New Algorithm and a Comparative Performance Analysis,"Alfons Kemper, Ehud Gudes, Natalija Krivokapic",VLDB J.,1999
l567,Multimedia streaming in large-scale sensor networks with mobile swarms,"Mario Gerla, Kaixin Xu",SIGMOD Record,2003
l568,Supporting Dynamic Displays Using Active Rules,"Oscar Daz, Arturo Jaime, Ghassan al-Qaimari, Norman W. Paton",SIGMOD Record,1994
l569,A Logical View of Structured Files,"Tova Milo, Serge Abiteboul, Sophie Cluet",VLDB J.,1998
l570,GridDB: A Database Interface to the Grid,"David T. Liu, Devesh Parekh, Michael J. Franklin",SIGMOD Conference,2003
l571,Heterogeneous Database Query Optimization in DB2 Universal DataJoiner,"Shivakumar Venkataraman, Tian Zhang",VLDB,1998
l572,Epsilon Grid Order: An Algorithm for the Similarity Join on Massive High-Dimensional Data,"Florian Krebs, Christian Bhm, Bernhard Braunmller, Hans-Peter Kriegel",SIGMOD Conference,2001
l573,ToXgene: a template-based data generator for XML,"Alberto O. Mendelzon, John Keenleyside, Denilson Barbosa, Kelly A. Lyons",SIGMOD Conference,2002
l574,To Table or Not to Table: a Hypertabular Answer,"Giuseppe Santucci, Laura Tarantino",SIGMOD Record,1996
l575,Analysis of existing databases at the logical level: the DBA companion project,"Fabien De Marchi, Jean-Marc Petit, Farouk Toumani, Stphane Lopes",SIGMOD Record,2003
l576,A Semantic Modeling Approach for Image Retrieval by Content,"Ricky K. Taira, Ion Tim Ieong, Wesley W. Chu",VLDB J.,1994
l577,On XML and Databases: Where's the Beef? (Panel Abstract),Michael J. Carey,SIGMOD Conference,2000
l578,Active rules for XML: A new paradigm for E-services,"Stefano Ceri, Stefano Paraboschi, Angela Bonifati",VLDB J.,2001
l579,Update Propagation Protocols For Replicated Databases,"Raghavan Komondoor, Abraham Silberschatz, Yuri Breitbart, S. Seshadri, Rajeev Rastogi",SIGMOD Conference,1999
l580,A Content-Based Multimedia Server for Massively Parallel Architectures,"C. Watson, G. Linderman, Euthimios Panagos, T. Walters, Ion Tim Ieong, Alexandros Biliris, J. Wang, S. Choo, David Schrader, P. Colin, William O'Connell, Grace Au",SIGMOD Conference,1996
l581,Data Management Issues in Electronic Commerce (Panel),M. Tamer zsu,SIGMOD Conference,1999
l582,The Onion Technique: Indexing for Linear Optimization Queries,"Chung-Sheng Li, Vittorio Castelli, Lawrence D. Bergman, John R. Smith, Yuan-Chi Chang, Ming-Ling Lo",SIGMOD Conference,2000
l583,WATCHMAN : A Data Warehouse Intelligent Cache Manager,"Peter Scheuermann, Radek Vingralek, Junho Shim",VLDB,1996
l584,An Extended Entity-Relationship Model for Geographic Applications,"Nectaria Tryfona, Thanasis Hadzilacos",SIGMOD Record,1997
l585,Qcluster: Relevance Feedback Using Adaptive Clustering for Content-Based Image Retrieval,"Deok-Hwan Kim, Chin-Wan Chung",SIGMOD Conference,2003
l586,Multi-Step Processing of Spatial Joins,"Ralf Schneider, Thomas Brinkhoff, Bernhard Seeger, Hans-Peter Kriegel",SIGMOD Conference,1994
l587,Chorochronos: A Research Network for Spatiotemporal Database Systems,"Enrico Nardelli, Timos K. Sellis, Andrew U. Frank, Stphane Grumbach, Hans-Jrg Schek, Manolis Koubarakis, Michel Scholl, Ralf Hartmut Gting, Barbara Pernici, Christian S. Jensen, Nikos A. Lorentzos, Babis Theodoulidis, Yannis Manolopoulos, Peter Widmayer",SIGMOD Record,1999
l588,An Adaptive Data Replication Algorithm,"Ouri Wolfson, Yixiu Huang, Sushil Jajodia",ACM Trans. Database Syst.,1997
l589,Extended Wavelets for Multiple Measures,"Antonios Deligiannakis, Nick Roussopoulos",SIGMOD Conference,2003
l590,Skew handling techniques in sort-merge join,"Richard T. Snodgrass, Wei Li, Dengfeng Gao",SIGMOD Conference,2002
l591,Microsoft English Query 7.5: Automatic Extraction of Semantics from Relational Databases and OLAP Cubes,Adam Blum,VLDB,1999
l592,An Axiomatic Model of Dynamic Schema Evolution in Objectbase Systems,"M. Tamer zsu, Randal J. Peters",ACM Trans. Database Syst.,1997
l593,Applications of the JAVA Programming Language to Database Management,"V. Wiktor Marek, Bradley F. Burton",SIGMOD Record,1998
l594,Searching for dependencies at multiple abstraction levels,"Jef Wijsen, Toon Calders, Raymond T. Ng",ACM Trans. Database Syst.,2002
l595,"Of Crawlers, Portals, Mice and Men: Is there more to Mining the Web? (Panel)","Kyuseok Shim, Rajeev Rastogi, Minos N. Garofalakis, Sridhar Ramaswamy",SIGMOD Conference,1999
l596,PREFER: A System for the Efficient Execution of Multi-parametric Ranked Queries,"Yannis Papakonstantinou, Vagelis Hristidis, Nick Koudas",SIGMOD Conference,2001
l597,Clustering Validity Checking Methods: Part II,"Michalis Vazirgiannis, Maria Halkidi, Yannis Batistakis",SIGMOD Record,2002
l598,Highly Concurrent Cache Consistency for Indices in Client-Server Database Systems,"Michael J. Carey, Markos Zaharioudakis",SIGMOD Conference,1997
l599,Rule Languages and Internal Algebras for Rule-Based Optimizers,"Mitch Cherniack, Stanley B. Zdonik",SIGMOD Conference,1996
l600,Understanding the semantics of sensor data,Murali Mani,SIGMOD Record,2003
l601,"The Network as a Global Database: Challenges of Interoperability, Proactivity, Interactiveness, Legacy","Arne Koschel, Ralf Kramer, Ralf Nikolai, Peter C. Lockemann, Mechtild Wallrath, Ulrike Klsch, Hans-Dirk Walter",VLDB,1997
l602,Scalable Techniques for Mining Causal Structures,"Sergey Brin, Craig Silverstein, Rajeev Motwani, Jeffrey D. Ullman",VLDB,1998
l603,On the Computation of Multidimensional Aggregates,"Sunita Sarawagi, Ashish Gupta, Rakesh Agrawal, Prasad Deshpande, Jeffrey F. Naughton, Sameet Agarwal, Raghu Ramakrishnan",VLDB,1996
l604,Introduction to the Career Forum Column,Alexandros Labrinidis,SIGMOD Record,2001
l605,Parallel Query Scheduling and Optimization with Time- and Space-Shared Resources,"Yannis E. Ioannidis, Minos N. Garofalakis",VLDB,1997
l606,"Probabilistic temporal databases, I: algebra","Alex Dekhtyar, Robert Ross, V. S. Subrahmanian",ACM Trans. Database Syst.,2001
l607,Querying Multiple Bioinformatics Data Sources: Can Semantic Web Research Help?,"Terence Critchlow, Matthew Coleman, David Buttler, Wei Han, Daniel Rocco, Li Xiong, Ling Liu, Calton Pu, Renato Fileto",SIGMOD Record,2002
l608,Simultaneous Optimization and Evaluation of Multiple Dimensional Queries,"Amit Shukla, Jeffrey F. Naughton, Yihong Zhao, Prasad Deshpande",SIGMOD Conference,1998
l609,DTL's DataSpot: Database Exploration as Easy as Browsing the Web,"Gadi Entin, Shai Geva, Eran Palmon, Shaul Dar",SIGMOD Conference,1998
l610,Research in Multi-Organizational Processes and Semantic Information Brokering at the LSDIS Lab,"John A. Miller, Amit P. Sheth, Ismailcem Budak Arpinar, Krys Kochut",SIGMOD Record,2001
l611,Mining Generalized Association Rules,"Ramakrishnan Srikant, Rakesh Agrawal",VLDB,1995
l612,Fundamental Techniques for Order Optimization,"Eugene J. Shekita, David E. Simmen, Timothy Malkemus",SIGMOD Conference,1996
l613,Data Mining on an OLTP System (Nearly) for Free,"Erik Riedel, Gregory R. Ganger, David Nagle, Christos Faloutsos",SIGMOD Conference,2000
l614,Constructing the Next 100 Database Management Systems,"Andreas Geppert, Klaus R. Dittrich",SIGMOD Record,1994
l615,Fast Evaluation Techniques for Complex Similarity Queries,"Michael Mlivoncic, Roger Weber, Klemens Bhm, Hans-Jrg Schek",VLDB,2001
l616,Approximate Query Processing Using Wavelets,"Kyuseok Shim, Kaushik Chakrabarti, Minos N. Garofalakis, Rajeev Rastogi",VLDB,2000
l617,Fine-Grained Sharing in a Page Server OODBMS,"Michael J. Carey, Markos Zaharioudakis, Michael J. Franklin",SIGMOD Conference,1994
l618,The Design and Implementation of a Sequence Database System,"Raghu Ramakrishnan, Miron Livny, Praveen Seshadri",VLDB,1996
l619,How to Modify SQL Queries in Order to Guarantee Sure Answers,Hans-Joachim Klein,SIGMOD Record,1994
l620,Clustering Methods for Large Databases: From the Past to the Future,"Alexander Hinneburg, Daniel A. Keim",SIGMOD Conference,1999
l621,Communication Efficient Distributed Mining of Association Rules,"Ran Wolff, Assaf Schuster",SIGMOD Conference,2001
l622,Efficient Incremental Garbage Collection for Client-Server Object Database Systems,"Laurent Amsaleg, Olivier Gruber, Michael J. Franklin",VLDB,1995
l623,Selectivity Estimation in Spatial Databases,"Viswanath Poosala, Sridhar Ramaswamy, Swarup Acharya",SIGMOD Conference,1999
l624,"What Do Those Weird XML Types Want, Anyway?",Steven J. DeRose,VLDB,1999
l625,WaveCluster: A Wavelet Based Clustering Approach for Spatial Data in Very Large Databases,"Surojit Chatterjee, Gholamhosein Sheikholeslami, Aidong Zhang",VLDB J.,2000
l626,IDEA: Interactive Data Exploration and Analysis,"Lynn O. Wilson, Peter G. Selfridge, Divesh Srivastava",SIGMOD Conference,1996
l627,DataMine - Interactive Rule Discovery System,"Aashu Virmani, Tomasz Imielinski",SIGMOD Conference,1995
l628,Sampling Large Databases for Association Rules,Hannu Toivonen,VLDB,1996
l629,Engineering Federated Information Systems: Report of EFIS '99 Workshop,"Flix Saltor, Uwe Hohenstein, Ralf-Detlef Kutsche, Wilhelm Hasselbring, Gunter Saake, Stefan Conrad, Mark Roantree",SIGMOD Record,1999
l630,Progressive Approximate Aggregate Queries with a Multi-Resolution Tree Structure,"Iosif Lazaridis, Sharad Mehrotra",SIGMOD Conference,2001
l631,Developing an Indexing Scheme for XML Document Collection using the Oracle8i Extensibility Framework,"Ying Hu, Timothy Chorma, Nipun Agarwal, Seema Sundara, Jagannathan Srinivasan",VLDB,2001
l632,Integrating Contents and Structure in Text Retrieval,"Gonzalo Navarro, Ricardo A. Baeza-Yates",SIGMOD Record,1996
l633,Security of Random Data Perturbation Methods,"Krishnamurty Muralidhar, Rathindra Sarathy",ACM Trans. Database Syst.,1999
l634,Information rules,Dale A. Stirling,SIGMOD Record,2003
l635,Caching Multidimensional Queries Using Chunks,"Karthikeyan Ramasamy, Prasad Deshpande, Amit Shukla, Jeffrey F. Naughton",SIGMOD Conference,1998
l636,Implementing Abstract Objects with Inheritance in Datalogneg,Hasan M. Jamil,VLDB,1997
l637,Storage Estimation for Multidimensional Aggregates in the Presence of Hierarchies,"Jeffrey F. Naughton, Amit Shukla, Karthikeyan Ramasamy, Prasad Deshpande",VLDB,1996
l638,Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,"Zhao-Hui Tang, Georges Gardarin, Jean-Robert Gruser",VLDB,1996
l639,Report on The 1995 International Workshop on Temporal Databases,"Arie Segev, Richard T. Snodgrass, Christian S. Jensen",SIGMOD Record,1995
l640,The Drill Down Benchmark,"Peter A. Boncz, Tim Rhl, Fred Kwakkel",VLDB,1998
l641,Coordinating backup/recovery and data consistency between database and file systems,"C. Mohan, Inderpal Narang, Suparna Bhattacharya, Karen Brannon, Hui-I Hsiao, Mahadevan Subramanian",SIGMOD Conference,2002
l642,Computing Capabilities of Mediators,"Chen Li, Ramana Yerneni, Jeffrey D. Ullman, Hector Garcia-Molina",SIGMOD Conference,1999
l643,Ontologies: A Silver Bullet for Knowledge Management and Electronic Commerce - Book Review,Antonio Badia,SIGMOD Record,2002
l644,XML and Electronic Commerce: Enabling the Network Economy,"Robert J. Glushko, Bart Meltzer",SIGMOD Record,1998
l645,Object-Oriented Features of DB2 Client/Server,Hamid Pirahesh,SIGMOD Conference,1994
l646,An Array-Based Algorithm for Simultaneous Multidimensional Aggregates,"Jeffrey F. Naughton, Yihong Zhao, Prasad Deshpande",SIGMOD Conference,1997
l647,Tracing the lineage of view data in a warehousing environment,"Janet L. Wiener, Yingwei Cui, Jennifer Widom",ACM Trans. Database Syst.,2000
l648,Database Architecture Optimized for the New Bottleneck: Memory Access,"Stefan Manegold, Peter A. Boncz, Martin L. Kersten",VLDB,1999
l649,Random Sampling for Histogram Construction: How much is enough?,"Vivek R. Narasayya, Rajeev Motwani, Surajit Chaudhuri",SIGMOD Conference,1998
l650,Indexing and Querying XML Data for Regular Path Expressions,"Bongki Moon, Quanzhong Li",VLDB,2001
l651,Conceptual Model of Web Service Reputation,"Munindar P. Singh, E. Michael Maximilien",SIGMOD Record,2002
l652,A case for fractured mirrors,"David J. DeWitt, Ravishankar Ramamurthy, Qi Su",VLDB J.,2003
l653,A Fast Index for Semistructured Data,"Brian Cooper, Gsli R. Hjaltason, Michael J. Franklin, Neal Sample, Moshe Shadmon",VLDB,2001
l654,Approximating Multi-Dimensional Aggregate Range Queries over Real Attributes,"Carlotta Domeniconi, Vassilis J. Tsotras, George Kollios, Dimitrios Gunopulos",SIGMOD Conference,2000
l655,The SDSS skyserver: public access to the sloan digital sky server data,"Tanu Malik, Jordan Raddick, Alexander S. Szalay, Peter Z. Kunszt, Jim Gray, Christopher Stoughton, Ani Thakar, Jan vandenBerg",SIGMOD Conference,2002
l656,The Case for Enhanced Abstract Data Types,"Raghu Ramakrishnan, Miron Livny, Praveen Seshadri",VLDB,1997
l657,Indexing the Positions of Continuously Moving Objects,"Mario A. Lopez, Simonas Saltenis, Christian S. Jensen, Scott T. Leutenegger",SIGMOD Conference,2000
l658,Distributed Hypertext Resource Discovery Through Examples,"Martin van den Berg, Soumen Chakrabarti, Byron Dom",VLDB,1999
l659,Integration of Heterogeneous Databases Without Common Domains Using Queries Based on Textual Similarity,William W. Cohen,SIGMOD Conference,1998
l660,To Weave the Web,"Paolo Merialdo, Giansalvatore Mecca, Paolo Atzeni",VLDB,1997
l661,Quality-driven Integration of Heterogenous Information Systems,"Johann Christoph Freytag, Felix Naumann, Ulf Leser",VLDB,1999
l662,Heuristic and Randomized Optimization for the Join Ordering Problem,"Guido Moerkotte, Michael Steinbrunn, Alfons Kemper",VLDB J.,1997
l663,Where Will Object Techonology Drive Data Administration?,Arnon Rosenthal,SIGMOD Record,1998
l664,Online Index Rebuild,"Hanuma Kodavalla, Nagavamsi Ponnekanti",SIGMOD Conference,2000
l665,Parallelism and its Price: A Case Study of NonStop SQL/MP,"Susanne Englert, Ray Glasstone, Waqar Hasan",SIGMOD Record,1995
l666,Infosphere Project: System Support for Information Flow Applications,"Calton Pu, Jonathan Walpole, Karsten Schwan",SIGMOD Record,2001
l667,Winnowing: Local Algorithms for Document Fingerprinting,"Alexander Aiken, Daniel Shawcross Wilkerson, Saul Schleimer",SIGMOD Conference,2003
l668,Indexing Multimedia Databases (Tutorial),Christos Faloutsos,SIGMOD Conference,1995
l669,Fast Time Sequence Indexing for Arbitrary Lp Norms,"Christos Faloutsos, Byoung-Kee Yi",VLDB,2000
l670,An Overview and Classification of Mediated Query Systems,"Klaus R. Dittrich, Ruxandra Domenig",SIGMOD Record,1999
l671,Enterprise Transaction Processing on Windows NT,Greg Hope,SIGMOD Conference,1995
l672,StatiX: making XML count,"Jayant R. Haritsa, Juliana Freire, Maya Ramanath, Prasan Roy, Jrme Simon",SIGMOD Conference,2002
l673,Emergent Semantics and the Multimedia Semantic Web,"William I. Grosky, Farshad Fotouhi, D. V. Sreenath",SIGMOD Record,2002
l674,"Ubiquitous, Self-tuning, Scalable Servers",Peter M. Spiro,SIGMOD Conference,1998
l675,PLASTIC: Reducing Query Optimization Overheads through Plan Recycling,"Jayant R. Haritsa, Vibhuti S. Sengar",SIGMOD Conference,2003
l676,Datawarehousing Has More Colours Than Just Black & White,"Thomas Zurek, Markus Sinnwell",VLDB,1999
l677,A model for compound type changes encountered in schema evolution,Barbara Staudt Lerner,ACM Trans. Database Syst.,2000
l678,DTL's DataSpot: Database Exploration Using Plain Language,"Gadi Entin, Shai Geva, Shaul Dar, Eran Palmon",VLDB,1998
l679,Distributed Processing over Stand-alone Systems and Applications,"Claus Hagen, Hans-Jrg Schek, Gustavo Alonso, Markus Tresch",VLDB,1997
l680,XML and Information Retrieval: a SIGIR 2000 Workshop,"Yolle S. Maarek, David Carmel, Aya Soffer",SIGMOD Record,2001
l681,Electronic Commerce: Tutorial,"Nabil R. Adam, Yelena Yesha",SIGMOD Conference,1998
l682,The Pyramid-Technique: Towards Breaking the Curse of Dimensionality,"Christian Bhm, Hans-Peter Kriegel, Stefan Berchtold",SIGMOD Conference,1998
l683,Improved Query Performance with Variant Indexes,"Patrick E. O'Neil, Dallan Quass",SIGMOD Conference,1997
l684,Stream Processing of XPath Queries with Predicates,"Ashish Kumar Gupta, Dan Suciu",SIGMOD Conference,2003
l685,WebView Materialization,"Nick Roussopoulos, Alexandros Labrinidis",SIGMOD Conference,2000
l686,User-Defined Table Operators: Enhancing Extensibility for ORDBMS,"Bernhard Mitschang, Michael Jaedicke",VLDB,1999
l687,Holistic twig joins: optimal XML pattern matching,"Divesh Srivastava, Nick Koudas, Nicolas Bruno",SIGMOD Conference,2002
l688,NonStop SQL: Scalability and Availability for Decision Support,Susanne Englert,SIGMOD Conference,1994
l689,Metadata Standards for Data Warehousing: Open Information Model vs. Common Warehouse Metamodel,"Anca Vaduva, Thomas Vetterli, Martin Staudt",SIGMOD Record,2000
l690,Career-Enhancing Services at SIGMOD Online,"Alexandros Labrinidis, Alberto O. Mendelzon",SIGMOD Record,2001
l691,Data Management for Pervasive Computing,"Mitch Cherniack, Stanley B. Zdonik, Michael J. Franklin",VLDB,2001
l692,Discovering Web Services: An Overview,Vadim Draluk,VLDB,2001
l693,Metadata in Video Databases,"Ramesh Jain, Arun Hampapur",SIGMOD Record,1994
l694,An Effective Hash Based Algorithm for Mining Association Rules,"Ming-Syan Chen, Philip S. Yu, Jong Soo Park",SIGMOD Conference,1995
l695,On the Academic Interview Circuit: An End-to-End Discussion,Ugur etintemel,SIGMOD Record,2001
l696,The ORES Temporal Database Management System,"Babis Theodoulidis, George Karvelis, Jayant Chaudhary, Aziz Ait-Braham, Simon Sou, George Andrianopoulos",SIGMOD Conference,1994
l697,Efficient and Effective Metasearch for Text Databases Incorporating Linkages among Documents,"Weiyi Meng, Clement T. Yu, King-Lup Liu, Wensheng Wu",SIGMOD Conference,2001
