id,title,author,numAuthors,binding,publisher,isbn,pubYear,pubMonth,pubDay,editionNum,pages,volume,lang,editionDescr,series,upc
9780030520648,Elements of Literature,,0,Trade Cloth,Houghton Mifflin Harcourt Publishing Company,9780030520648,1999,3,29,,1312,,ENG,,Holt Elements of Literature Ser.,
9780030521379,Earth and It's People 1850 : Additional Teaching Package,"Holt, Rinehart and Winston Staff",1,Video Disc,Holt McDougal,9780030521379,1998,1,,,,,ENG,,,
9780030524042,Elements of Language : Language Handbook Worksheets,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030524042,1999,4,,,,,ENG,,,
9780030525568,Intelligence and Race : The Origins and Dimensions of the IQ Controversy,"Eckberg, Douglas L.",1,Trade Cloth,"Greenwood Publishing Group, Incorporated",9780030525568,1979,0,,,298,,ENG,,,
9780030525834,World History : Countries and Customs: Teacher's Resource Planner - Texas Edition,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030525834,1998,1,,,,,ENG,Revised,,
9780030531491,Building a Speech,Metcalfe,1,Paperback,Harcourt College Publishers,9780030531491,1991,3,,,,,ENG,Teacher's Edition of Textbook,,
9780030531842,College Trigonometry : Student Solutions Manual,"Grossman, Emiliano ",1,Paperback,Harcourt College Publishers,9780030531842,1992,3,,2,,,ENG,Student Edition of Textbook,,
9780030541353,New History of U. S.,"Fenton, E.",1,Trade Cloth,Holt McDougal,9780030541353,1969,8,,,,,ENG,,,
9780030543272,Geometry : Problem Solving and Critical Thinking,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030543272,2001,1,,,,,ENG,,,
9780030545290,Call to Freedom : Readings and Activities with Answer Key - Full Volume,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030545290,2000,1,,,,,ENG,,,
9780030547263,Modern Marketing,"Rachman, David J. Romano, Elaine",2,Trade Cloth,Dryden Press,9780030547263,1980,1,,,704,,ENG,,,
9780030549144,Social Studies : Environmental and Global Issues Activities,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030549144,2001,1,,,,,ENG,,,
9780030552168,Adjustment and Growth : The Challenges of Life,"Nevid, Jeffrey S. Rathus, Spencer A.",2,Trade Cloth,"Holt, Rinehart & Winston, Incorporated",9780030552168,1980,1,,,512,,ENG,,,
9780030556746,"Holt Science and Technology : Earth: Science Puzzles, Twisters and Teasers - California Edition","Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030556746,2000,6,,,,,ENG,,,
9780030561221,Teacher's Handbook of Reading-Thinking Exercises,"Rubin, Dorothy",1,Trade Cloth,Harcourt College Publishers,9780030561221,1980,4,,,,,ENG,,,
9780030565823,Long Walk to Freedom and Mandela,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030565823,2000,9,,,,,ENG,Student Edition of Textbook,,
9780030575181,Entre Todos,"Jarvis, Ana C.",1,Trade Cloth,Holt McDougal,9780030575181,1986,1,,86,,,"ENG,SPA",,,
9780030576317,Grasshopper and the Unwise Owl,"Slater, Jim",1,Trade Cloth,"Holt & Company, Henry",9780030576317,1980,0,,,96,,ENG,,,
9780030576768,Physiological Basis of Physical Education and Athletics,"Mathews, Donald K. Fox, Edward L.",2,Trade Cloth,Saunders College Publishing,9780030576768,1981,,,3,"xvi, 677",,ENG,,,
9780030577314,Weather Matrix and Human Behavior,"Persinger, Michael A.",1,Trade Cloth,"Greenwood Publishing Group, Incorporated",9780030577314,1980,,,,"xiii, 327",,ENG,,,
9780030579981,Old Girl,"Gidding, Joshua",1,Paperback,"Holt & Company, Henry",9780030579981,1980,9,,,264,,ENG,,,
9780030583711,Swimming,"Midtyling, Joanna",1,Paperback,Harcourt College Publishers,9780030583711,1982,3,,2,"viii, 119",,ENG,,Saunders Physical Activities Ser.,
9780030586538,Tutrl Comp/Wrd Anal Bk L3-6 80,Ellson,1,Paperback,Harcourt School Publishers,9780030586538,1980,9,,80,,,ENG,,,
9780030591396,Clinical Genodermatology,"Ladda, Roger L. Butterworth, Thomas",2,Trade Cloth,"Greenwood Publishing Group, Incorporated",9780030591396,1981,,,,,,ENG,,,
9780030592898,Physiology and Biochemistry of Exercise,"Shephard, Roy J.",1,Trade Cloth,"Greenwood Publishing Group, Incorporated",9780030592898,1982,,,,"viii, 672",,ENG,,,
9780030594366,College Textbook Reading and Study Skills,"Pirozzi, Richard C.",1,Paperback,Harcourt College Publishers,9780030594366,1983,1,03,,277,,ENG,,,
9780030601415,Foreign Policy and the Democratic Dilemmas,"Spanier, John W. Uslaner, Eric M.",2,Paperback,Harcourt College Publishers,9780030601415,1982,1,,3,"xi, 264",,ENG,,,
9780030604119,"Egon Ronay's Lucas Guide, 1982 : To Hotels, Restaurants, Inns in Great Britain and Ireland","Ronay, Egon",1,Paperback,"Holt & Company, Henry",9780030604119,1982,3,,,832,,ENG,,,
9780030604720,Adjustment and Growth,"Rathus, Spencer A.",1,Paperback,Harcourt College Publishers,9780030604720,1983,1,,2,,,ENG,Student Edition of Textbook,,
9780030612190,Rapunzel,"Grimm, Wilhelm K. Grimm, Jacob W.",2,Trade Cloth,"Holt & Company, Henry",9780030612190,1982,4,,,32,,ENG,,,
9780030614736,Ethnographic Research : Theory and Application for Modern Schools and Societies,"Dobbert, Marion Lundy",1,Trade Cloth,"Greenwood Publishing Group, Incorporated",9780030614736,1982,,,,"xiii, 391",,ENG,,Praeger Studies in Ethnographic Perspectives on American Education,
9780030615160,Friday,"Heinlein, Robert A.",1,Trade Cloth,"Holt & Company, Henry",9780030615160,1982,6,,,384,,ENG,,,
9780030616518,"Tu Cours apres l'Ete, et l'Hiver te Rattrape","Schulz, Charles M.",1,Paperback,"Holt & Company, Henry",9780030616518,1982,4,,,128,,FRE,,,
9780030618482,Esophageal Manometry in Clinical Investigation,"Henderson, Robert D.",1,Trade Cloth,"Greenwood Publishing Group, Incorporated",9780030618482,1983,,,,"x, 258",,ENG,,,
9780030619823,Programming the IBM Personal Computer : Pascal,"Graham, Neill",1,Paperback,Harcourt College Publishers,9780030619823,1983,1,,,496,,ENG,,IBM Personal Computer Ser.,
9780030625404,Explorations in Mathematics,Wiebe,1,Paperback,Holt McDougal,9780030625404,1970,1,,,,,ENG,Teacher's Edition of Textbook,,
9780030626135,Contemporary Cases in Marketing,"Talarzyk, W. Wayne",1,Trade Cloth,Dryden Press,9780030626135,1983,2,,3,"xii, 404",,ENG,,Dryden Press Series in Marketing,
9780030627736,Here Be Dragons,"Penman, Sharon Kay",1,Trade Cloth,"Holt & Company, Henry",9780030627736,1985,8,,,704,,ENG,,,
9780030627781,Teaching Reading Vocabulary,"Johnson, Dale D. Pearson, P. David",2,Paperback,Harcourt College Publishers,9780030627781,1984,2,,2,224,,ENG,,,
9780030632242,America's Other Voice : The Story of Radio Free Europe and Radio Liberty,"Mickelson, Sig",1,Trade Cloth,"Greenwood Publishing Group, Incorporated",9780030632242,1983,,,,"xii, 269",,ENG,,,
9780030632464,A la Page - Grammaire,"Marlow, Elisabeth Morrison, Veronique",2,Paperback,Harcourt College Publishers,9780030632464,1985,1,,4,240,,ENG,,,
9780030633348,Basic Writer's Rhetoric,"Herman, William",1,Paperback,Harcourt College Publishers,9780030633348,1988,1,,,384,,ENG,,,
9780030633362,Apple Machine Language,"Rosen, Robert",1,Trade Cloth,Harcourt College Publishers,9780030633362,1983,3,,,256,,ENG,,Apple Programming Ser.,
9780030633447,Women's Rights : The Struggle for Equality in the Nineteenth and Twentieth Centuries,"McGlen, Nancy E. O'Connor, Karen",2,Paperback,"Greenwood Publishing Group, Incorporated",9780030633447,1983,,,,"xiv, 413",,ENG,,,
9780030635847,Commercial Bank Management,"Johnson, Steve",1,Paperback,Harcourt College Publishers,9780030635847,1985,1,,,,,ENG,Teacher's Edition of Textbook,,
9780030638190,Contending with Kennan : Toward a Philosophy of American Power,"Gellman, Barton",1,Trade Cloth,"Greenwood Publishing Group, Incorporated",9780030638190,1984,,,,"xvii, 172",,ENG,,,
9780030638930,Con Mucho Gusto : Lengua y Cultura del Mundo Hispanico,"Valette, Jean-Paul",1,Trade Cloth,Harcourt College Publishers,9780030638930,1984,5,,2,496,,SPA,,,
9780030644474,Holt Ciencias y Technologia : Study Guide with Answer Key: Texas Edition,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030644474,2001,9,,2,,,ENG,Student Edition of Textbook,,
9780030645488,Elements of Language 2001 : Teaching Resources - Grade 6,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030645488,2000,8,,,,,ENG,,,
9780030647222,Elements of Language 2000 : Spanish Resources -Grade 6,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030647222,2000,0,,,,,ENG,,,
9780030647284,Elements of Language 2000 : Spanish Resources - Grade 11,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030647284,2000,0,,2,,,ENG,,,
9780030649233,"Elements of Language, Grade 11","Holt, Rinehart and Winston Staff",1,Trade Cloth,Holt McDougal,9780030649233,2000,6,,,,1,ENG,,,
9780030649318,Animals 2002 : Teaching Resources,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030649318,2000,2,,2,,,ENG,Teacher's Edition of Textbook,Holt Science and Technology Ser.,
9780030650987,"Holt Literature and Language Arts, Grade 8 : Unlimited Access Introduction to Reading - California Edition","Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030650987,2003,1,,3,,,ENG,Teacher's Edition of Textbook,,
9780030654299,Taks Every Day! : Activities and Practice for World Geography,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030654299,2002,8,,3,,,ENG,,,
9780030654916,Holt Ciencias y Technologia : Guided Reading Program: Texas Edition - Grade 8,"Holt, Rinehart and Winston Staff",1,Compact Disc,Holt McDougal,9780030654916,2001,1,,2,,,ENG,,,
9780030655142,Holt Science and Technology Group F : Inside the Earth: Item Listing,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030655142,2001,5,,2,,,ENG,,,
9780030655586,Allez Viens! Level 1 : Activities for Communication,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030655586,2003,1,,3,,,ENG,,,
9780030656538,Allez Viens! Level 1 : California Edition,"Holt, Rinehart and Winston Staff",1,Trade Cloth,Holt McDougal,9780030656538,2003,3,,4,,,ENG,,,
9780030663413,Holt Literature and Language Arts : Vocabulary Development - California Edition,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030663413,2003,1,,3,,,ENG,,,
9780030664625,Holt Chemistry,Myers,1,Trade Cloth,Holt McDougal,9780030664625,2004,1,,4,,,ENG,,,
9780030668791,Decisions for Health : Guide to Reading: Blue Edition,"Holt, Rinehart and Winston Staff",1,Compact Disc,Holt McDougal,9780030668791,2004,1,,4,,,SPA,,,
9780030669385,Elements of Literature : Oklahoma Edition,"Holt, Rinehart and Winston Staff",1,Trade Cloth,Holt McDougal,9780030669385,2001,7,,,,,ENG,,,
9780030670992,Environmental Science : With Correlations to CATS: California Version,"Holt, Rinehart and Winston Staff",1,Trade Cloth,Holt McDougal,9780030670992,2001,7,,,,,ENG,,,
9780030671272,Ven Conmigo! Level 1 : Indiana Edition,"Holt, Rinehart and Winston Staff",1,Trade Cloth,Holt McDougal,9780030671272,2001,1,,3,,,ENG,,,
9780030673085,"Elements of Literature, Grade 9","Holt, Rinehart and Winston Staff",1,Trade Cloth,Holt McDougal,9780030673085,2002,1,,3,,,ENG,,,
9780030676789,Expresate,Humbach,1,Trade Cloth,Houghton Mifflin Harcourt Publishing Company,9780030676789,2006,1,01,6,480,,"SPA,ENG",,Holt ?Expr?sate! Ser.,
9780030682223,Call to Freedom : Tennessee Edition,"Holt, Rinehart and Winston Staff",1,E-Book,Holt McDougal,9780030682223,2003,1,,3,,,ENG,,,
9780030684678,Geometry : PSSA Test Preparation Booklet - Pennsylvania Edition,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030684678,2003,1,,3,,,ENG,,,
9780030691348,Bacteria and Viruses : Chapter Resources: Tennessee Edition,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030691348,2003,1,,3,,,ENG,,Holt Science and Technology Ser.,
9780030691720,Holt Science and Technology Chptr. 12 : Earthquakes: Chapter Resources - Tennessee Edition,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030691720,2003,1,,3,,,ENG,,,
9780030691942,"Elements of Literature, Grade 6 : Holt Reader: Interdisiplinary Worktext - Georgia Edition","Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030691942,2003,1,,3,,,ENG,Teacher's Edition of Textbook,,
9780030693588,Control Systems,"Sinha, Naresh K.",1,Trade Cloth,"Oxford University Press, Incorporated",9780030693588,1986,1,,,544,,ENG,Student Edition of Textbook,,
9780030694110,Fundamentals of the Time Value of Money,"Scott, David L. Moore, W. Kent",2,Trade Cloth,"Greenwood Publishing Group, Incorporated",9780030694110,1984,,,,"xii, 197",,ENG,,,
9780030695261,On the Nature of Representation : A Case Study of James Gibson's Theory of Perception,"Richie, D. Michael Bickhard, Mark H.",2,Trade Cloth,"Greenwood Publishing Group, Incorporated",9780030695261,1983,,,,"xiii, 107",,ENG,,,
9780030698828,Clinical Training and Health Care Costs : A Basic Curriculum for Medical Education,"Kleinberg, Warren M. Garg, Mohan L.",2,Trade Cloth,"Greenwood Publishing Group, Incorporated",9780030698828,1985,,,,"xvii, 149",,ENG,,,
9780030698835,Behaviour Modeling Training : Principles and Applications,"Decker, Phillip J. Nathan, Barry R.",2,Trade Cloth,"Greenwood Publishing Group, Incorporated",9780030698835,1985,,,,"xii, 244",,ENG,,,
9780030700392,Algebra 1,"Holt, Rinehart and Winston Staff",1,Trade Cloth,Houghton Mifflin Harcourt Publishing Company,9780030700392,2004,1,01,,880,,ENG,Student Edition of Textbook,Holt Algebra 1 Ser.,
9780030704888,Sex and the Single Parent : How You Can Have Happy and Healthy Kids and an Active Social Life,"Mattis, Mary C.",1,Trade Cloth,"Holt & Company, Henry",9780030704888,1986,1,,,336,,ENG,,,
9780030706561,Princple of Modern Chemistry,Oxtoby,1,Paperback,Harcourt College Publishers,9780030706561,1986,1,,,,,ENG,Teacher's Edition of Textbook,,
9780030708572,Holt Texas! : Spanish Vocational Activities with Answer Key,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030708572,2003,1,,3,,,ENG,,,
9780030708633,Connecticut Spanish Chapter and Unit Tests with Answer Key,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030708633,2003,1,,3,,,ENG,,,
9780030708671,World History : The Human Journey - Spanish Chapter Tutorials,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030708671,2003,1,,3,,,ENG,,,
9780030709043,Language Arts : Mississippi Standard Test Practice Workbook,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030709043,2003,1,,3,,,ENG,,,
9780030709159,Riders on the Earth Level 15 @,"Evertts, E.",1,Trade Cloth,Harcourt School Publishers,9780030709159,1973,1,,73,,,ENG,,,
9780030709524,"Elements of Literature, Grade 7 : Florida Enhanced Online Edition","Holt, Rinehart and Winston Staff",1,E-Book,Holt McDougal,9780030709524,2003,8,,3,,,ENG,,,
9780030712470,Holt Science Spectrum 2001 : A Physical Approach - Louisiana Edition,"Holt, Rinehart and Winston Staff",1,Trade Cloth,Holt McDougal,9780030712470,2002,6,,1,,,ENG,,,
9780030713064,Premonitions,"Bonham, Frank",1,Trade Cloth,"Holt & Company, Henry",9780030713064,1984,0,,,176,,ENG,,,
9780030714139,Contemporary Business,"Kurtz, David L. Boone, Louis E.",2,Trade Cloth,Dryden Press,9780030714139,1985,1,,4,720,,ENG,,,
9780030717338,Applied Calculus,"Berkey, Dennis D.",1,Trade Cloth,Saunders College Publishing,9780030717338,1987,1,,,688,,ENG,,,
9780030717895,Equal Pay Act : Implications for Comparable Worth,"Fogel, Walter A.",1,Trade Cloth,"Greenwood Publishing Group, Incorporated",9780030717895,1984,,,,"ix, 127",,ENG,,,
9780030718687,Contemporary Peasantry in Mexico : A Class Analysis,"De Rouffignac, Ann Lucas",1,Trade Cloth,"Greenwood Publishing Group, Incorporated",9780030718687,1985,,,,"xix, 203",,ENG,,,
9780030718885,What Do Doozers Do?,"Muntean, Michaela",1,Trade Cloth,"Holt & Company, Henry",9780030718885,1985,4,,,,,ENG,,,
9780030723360,Measure for Measure,Freudentha,1,Trade Cloth,Holt McDougal,9780030723360,2003,1,,,,,SPA,Student Edition of Textbook,Mathematics in Context Ser.,
9780030724534,Math in Context Summer School Program,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030724534,2003,1,,3,,,SPA,,,
9780030724664,Neue Perspektiven,"Bansleben, Manfred",1,Paperback,Harcourt College Publishers,9780030724664,1997,2,,2,,,ENG,,,
9780030728594,Intermediate Algebra,Barker,1,Paperback,Harcourt College Publishers,9780030728594,1992,3,,2,,,ENG,,,
9780030730177,Elements of Literature : Illinois One-Stop Planner,"Holt, Rinehart and Winston Staff",1,CD/Spoken Word,Holt McDougal,9780030730177,2003,1,,3,,,ENG,,,
9780030730375,Call to Freedom 2003 : Illinois Edition,"Holt, Rinehart and Winston Staff",1,Trade Cloth,Holt McDougal,9780030730375,2003,1,,3,,,ENG,,,
9780030731495,Diagnostic Tests and Rubrics Allez Vie,"Holt, Rinehart and Winston Staff",1,Paperback,Holt McDougal,9780030731495,2003,2,,3,,,SPA,,,
9780030735950,Linear Algebra,"dePillis, John",1,Trade Cloth,Holt McDougal,9780030735950,1969,,,,"xi, 510",,ENG,,,
9780030738340,Searching for Dragons,"Holt, Rinehart and Winston Staff",1,Paperback,"Holt, Rinehart & Winston of Canada, Limited",9780030738340,2002,2,,2,,,ENG,,,
9780030742224,"Major Principles of Media Law, 1991","Overbeck, Wayne Pullen, Rick",2,Paperback,Harcourt College Publishers,9780030742224,1991,8,,3,336,,ENG,Revised,,
9780030746116,Organizational Behavior : A Management Challenge,"Northcraft, Gregory B. Neale, Margaret A.",2,Trade Cloth,Dryden Press,9780030746116,1994,1,,2,726,,ENG,,Dryden Press Series in Management,
9780030746659,Art of Drama,"Dietrich, Richard F. Kerrane, Kevin Carpenter, William E.",3,Trade Cloth,Holt McDougal,9780030746659,1969,,,,"x, 669",,ENG,,,
9780030746949,Contemporary Business,"Kurtz, David L. Boone, Louis E.",2,Trade Cloth,Dryden Press,9780030746949,1993,1,,7,756,,ENG,,HBJ College Outline Ser.,
9780030749773,"Graphics of Communication : Methods, Media and Technology","Turnbull, Arthur T. McDonald, Duncan Pittman, Ronald K. Baird, Russell N.",4,Trade Cloth,Harcourt College Publishers,9780030749773,1993,1,,6,352,,ENG,,,
9780030750113,"Writing Scripts for Television, Radio and Film","D'Arienzo, Camille Willis, Edgar E.",2,Paperback,Harcourt College Publishers,9780030750113,1993,1,,3,352,,ENG,,,
9780030752575,Texto y Vida Vols. 1 & 2 : Introduction a la Literatura Hispano Ameraicana,Mujica,1,Trade Cloth,Harcourt College Publishers,9780030752575,1991,,,,,,ENG,,,
9780030758942,Study Guide to Accompany Weston and Copeland's Managerial Finance,"Weston, J. Fred Matheny, Kenneth J.",2,Paperback,Dryden Press,9780030758942,1992,5,,9,626,,ENG,Student Edition of Textbook,,
9780030761560,Derive Manual Calculus,"Berkey, Dennis D.",1,Paperback,Harcourt College Publishers,9780030761560,1992,5,,3,,,ENG,,,
9780030768422,Pushing Electrons : A Guide for Students of Organic Chemistry,"Weeks, Daniel P.",1,Paperback,Saunders College Publishing,9780030768422,1992,1,,2,200,,ENG,,,
