ID,Title,Price,Author,ISBN13,Publisher,Publication_Date,Pages,Dimensions
BN0528,Cured (Stung Series #2),$9.99 ,Bethany Wiggins,9780802737878,Bloomsbury USA,4/14/15,320,5.50(w) x 8.20(h) x 1.00(d)
BN0529,United We Spy (Gallagher Girls Series #6),$9.99 ,Ally Carter,9781423166801,Disney-Hyperion,9/23/14,304,5.40(w) x 8.20(h) x 0.70(d)
BN0530,Breaking Through,$7.99 ,Francisco Jimenez,9780618342488,Houghton Mifflin Harcourt,11/12/02,208,5.00(w) x 7.00(h) x 0.53(d)
BN0531,From Bad to Cursed (Bad Girls Don't Die Series #2),$9.99 ,Katie Alender,9781423137771,Disney-Hyperion,5/1/12,448,5.60(w) x 8.02(h) x 0.95(d)
BN0532,"Spectrum Science, Grade 7",$9.65 ,Spectrum,9781483811710,"Carson-Dellosa Publishing Company, Incorporated",8/15/14,176,8.30(w) x 10.80(h) x 0.40(d)
BN0533,Monument 14 (Monument 14 Series #1),$9.99 ,Emmy Laybourne,9781250027382,Square Fish,5/28/13,352,5.58(w) x 8.14(h) x 0.93(d)
BN0534,Fallout (Crank Series #3),$11.05 ,Ellen Hopkins,9781442471801,Margaret K. McElderry Books,8/6/13,663,5.50(w) x 8.20(h) x 2.00(d)
BN0535,"Love, Stargirl",$9.99 ,Jerry Spinelli,9780375856440,Random House Children's Books,4/28/09,288,5.10(w) x 7.90(h) x 0.70(d)
BN0536,Dangerous Creatures (Dangerous Creatures Series #1),$9.18 ,Kami Garcia,9780316370325,"Little, Brown Books for Young Readers",4/7/15,400,5.40(w) x 8.20(h) x 1.30(d)
BN0537,Many Waters (Time Quintet Series #4),$6.99 ,Madeleine L'Engle,9780312368579,Square Fish,5/1/07,368,5.24(w) x 7.62(h) x 0.98(d)
BN0538,It's Not Summer Without You,$9.99 ,Jenny Han,9781416995562,Simon & Schuster Books For Young Readers,4/5/11,304,5.50(w) x 8.20(h) x 0.40(d)
BN0539,The Enchanter Heir (The Heir Series #4),$9.99 ,Cinda Williams Chima,9781423192534,Disney Press,10/21/14,480,5.50(w) x 8.20(h) x 1.10(d)
BN0540,A Connecticut Yankee in King Arthur's Court (Barnes & Noble Classics Series),$7.15 ,Mark Twain,9781593082109,Barnes & Noble,9/1/05,528,7.96(w) x 5.18(h) x 1.44(d)
BN0541,Under the Never Sky (Under the Never Sky Series #1),$9.99 ,Veronica Rossi,9780062072047,HarperCollins Publishers,12/4/12,400,5.20(w) x 7.90(h) x 1.10(d)
BN0542,Nevermore (Maximum Ride Series #8),$8.00 ,James Patterson,9781455530717,Grand Central Publishing,10/28/14,368,4.10(w) x 7.50(h) x 1.00(d)
BN0543,A Great and Terrible Beauty (Gemma Doyle Trilogy #1),$9.99 ,Libba Bray,9780385732314,Random House Children's Books,3/22/05,432,5.10(w) x 7.90(h) x 1.10(d)
BN0544,Only the Good Spy Young (Gallagher Girls Series #4),$8.99 ,Ally Carter,9781423129738,Disney-Hyperion,1/3/12,288,5.50(w) x 8.20(h) x 0.40(d)
BN0545,Eldest (Inheritance Cycle Series #2),$11.75 ,Christopher Paolini,9780375840401,Random House Children's Books,3/13/07,704,7.92(w) x 5.26(h) x 1.51(d)
BN0546,Along for the Ride,$9.99 ,Sarah Dessen,9780142415566,Penguin Young Readers Group,4/5/11,432,5.32(w) x 8.36(h) x 1.20(d)
BN0547,Proxy,$9.99 ,Alex London,9780147511331,Penguin Young Readers Group,5/1/14,432,5.40(w) x 8.20(h) x 2.20(d)
BN0548,"Michael Vey, the Electric Collection: Michael Vey; Michael Vey 2; Michael Vey 3",$20.94 ,Richard Paul Evans,9781481414111,Simon Pulse/Mercury Ink,9/23/14,1024,6.40(w) x 9.30(h) x 2.60(d)
BN0549,Fire & Ash (Rot & Ruin Series #4),$11.99 ,Jonathan Maberry,9781442439931,Simon & Schuster Books For Young Readers,8/26/14,544,5.50(w) x 8.20(h) x 1.50(d)
BN0550,The Raft,$9.99 ,S. A. Bodeen,9781250027399,Square Fish,5/28/13,256,5.76(w) x 8.06(h) x 0.66(d)
BN0551,The Summer I Turned Pretty,$9.99 ,Jenny Han,9781416968290,Simon & Schuster Books For Young Readers,4/6/10,304,8.24(w) x 5.60(h) x 0.82(d)
BN0552,Whirligig,$7.99 ,Paul Fleischman,9780312629113,Square Fish,10/12/10,144,5.44(w) x 8.22(h) x 0.36(d)
BN0553,"The Beekeeper's Apprentice: or, On the Segregation of the Queen",$13.09 ,Laurie R. King,9781250055705,Picador,5/27/14,368,5.40(w) x 8.20(h) x 1.00(d)
BN0554,Burned (Pretty Little Liars Series #12),$9.99 ,Sara Shepard,9780062081933,HarperCollins Publishers,12/3/13,352,5.20(w) x 7.80(h) x 1.00(d)
BN0555,Small Steps,$9.99 ,Louis Sachar,9780385733151,Random House Children's Books,1/8/08,288,7.94(w) x 5.12(h) x 0.62(d)
BN0556,"Out of Sight, Out of Time (Gallagher Girls Series #5)",$9.99 ,Ally Carter,9781423148043,Disney-Hyperion,1/8/13,320,5.40(w) x 8.20(h) x 0.70(d)
BN0557,Virals (Virals Series #1),$8.99 ,Kathy Reichs,9781595144263,Penguin Young Readers Group,8/23/11,480,5.28(w) x 8.26(h) x 1.24(d)
BN0558,The Spectacular Now,$9.99 ,Tim Tharp,9780385754309,Random House Children's Books,7/9/13,304,5.50(w) x 8.20(h) x 0.80(d)
BN0559,The Andromeda Strain,$7.69 ,Michael Crichton,9780061703157,HarperCollins Publishers,10/28/08,384,4.24(w) x 7.44(h) x 0.93(d)
BN0560,The Naturals (The Naturals Series #1),$9.99 ,Jennifer Lynn Barnes,9781423168317,Disney-Hyperion,10/7/14,336,5.10(w) x 7.90(h) x 0.90(d)
BN0561,Mort (Discworld Series #4),$9.99 ,Terry Pratchett,9780062225719,HarperCollins Publishers,1/29/13,304,4.20(w) x 7.50(h) x 0.90(d)
BN0562,Grave Mercy (His Fair Assassin Series #1),$9.99 ,Robin LaFevers,9780544022492,Houghton Mifflin Harcourt,3/5/13,566,5.40(w) x 8.20(h) x 1.50(d)
BN0563,Curtsies & Conspiracies (Finishing School Series #2),$9.37 ,Gail Carriger,9780316190206,"Little, Brown Books for Young Readers",10/7/14,336,5.40(w) x 8.20(h) x 0.90(d)
BN0564,Ruby Red (Ruby Red Trilogy Series #1),$9.99 ,Kerstin Gier,9780312551513,Square Fish,5/22/12,352,5.58(w) x 8.04(h) x 0.99(d)
BN0565,"I, Robot",$12.30 ,Isaac Asimov,9780553382563,Random House Publishing Group,4/29/08,256,5.49(w) x 8.22(h) x 0.54(d)
BN0566,Catching Jordan (Hundred Oaks Series #1),$9.99 ,Miranda Kenneally,9781402262272,Sourcebooks,12/1/11,288,5.50(w) x 8.20(h) x 0.90(d)
BN0567,The Raging Fires (Merlin Saga Series #3),$7.99 ,T. A. Barron,9780142419212,Penguin Young Readers Group,5/12/11,288,5.13(w) x 7.75(h) x 0.75(d)
BN0568,Point Blank (Alex Rider Series #2),$8.99 ,Anthony Horowitz,9780142406120,Penguin Young Readers Group,2/16/06,320,5.10(w) x 7.70(h) x 1.30(d)
BN0569,Second Chance Summer,$8.89 ,Morgan Matson,9781416990680,Simon & Schuster Books For Young Readers,5/7/13,468,5.58(w) x 8.16(h) x 1.20(d)
BN0570,Endangered,$9.99 ,Eliot Schrefer,9780545165778,"Scholastic, Inc.",1/7/14,288,5.20(w) x 7.90(h) x 0.70(d)
BN0571,The Rithmatist,$9.99 ,Brandon Sanderson,9780765338440,Tom Doherty Associates,5/13/14,384,5.40(w) x 8.10(h) x 1.10(d)
BN0572,I Am the Cheese,$9.99 ,Robert Cormier,9780375840395,Random House Children's Books,9/11/07,256,5.50(w) x 8.10(h) x 0.90(d)
BN0573,Elements: A Visual Exploration of Every Known Atom in the Universe,$12.78 ,Theodore Gray,9781579128951,"Black Dog & Leventhal Publishers, Inc.",4/3/12,240,9.96(w) x 9.84(h) x 0.64(d)
BN0574,The Heart Is a Lonely Hunter,$10.16 ,Carson McCullers,9780618526413,Houghton Mifflin Harcourt,4/21/04,368,5.50(w) x 8.25(h) x 0.90(d)
BN0575,Forgotten Fire,$7.99 ,Adam Bagdasarian,9780440229179,Random House Children's Books,4/9/02,304,4.30(w) x 6.97(h) x 0.87(d)
BN0576,Demonglass (Hex Hall Series #2),$8.99 ,Rachel Hawkins,9781423128441,Disney-Hyperion,2/7/12,384,5.50(w) x 8.20(h) x 0.80(d)
BN0577,Infamous (Chronicles of Nick Series #3),$9.61 ,Sherrilyn Kenyon,9781250002853,St. Martin's Press,4/9/13,480,5.64(w) x 8.10(h) x 1.29(d)
BN0578,The Voyage of the Dawn Treader (Chronicles of Narnia Series #5),$6.99 ,C. S. Lewis,9780064471077,HarperCollins Publishers,3/28/02,288,4.10(w) x 6.70(h) x 0.70(d)
BN0579,Dogsong,$7.99 ,Gary Paulsen,9781416939627,Simon & Schuster Books For Young Readers,5/8/07,192,5.20(w) x 7.60(h) x 0.50(d)
BN0580,Apollyon (Covenant Series #4),$9.95 ,Jennifer L. Armentrout,9781937053161,Spencer Hill Press,4/9/13,360,6.00(w) x 8.90(h) x 1.00(d)
BN0581,The Vampire's Assistant (Cirque Du Freak Series #2),$8.99 ,Darren Shan,9780316606844,"Little, Brown Books for Young Readers",10/1/02,256,5.50(w) x 8.20(h) x 0.70(d)
BN0582,Death Sentence: Escape from Furnace 3,$9.99 ,Alexander Gordon Smith,9780312674410,Square Fish,2/14/12,288,5.40(w) x 8.20(h) x 1.00(d)
BN0583,Origin (Lux Series #4),$9.99 ,Jennifer L. Armentrout,9781622660759,"Entangled Publishing, LLC",8/27/13,400,5.89(w) x 8.11(h) x 1.19(d)
BN0584,Song of the Lioness Quartet: Alanna; In the Hand of the Goddess; The Woman Who Rides Like a Man; Lioness Rampant,$32.12 ,Tamora Pierce,9781481416498,Atheneum Books for Young Readers,10/21/14,1168,5.70(w) x 8.60(h) x 3.20(d)
BN0585,Frostbite (Vampire Academy Series #2),$9.99 ,Richelle Mead,9781595141750,Penguin Young Readers Group,4/10/08,352,5.40(w) x 8.20(h) x 1.10(d)
BN0586,Everlost (Skinjacker Trilogy Series #1),$9.37 ,Neal Shusterman,9781416997498,Simon & Schuster Books For Young Readers,11/10/09,336,5.40(w) x 8.20(h) x 1.00(d)
BN0587,Scorpia Rising (Alex Rider Series #9),$8.99 ,Anthony Horowitz,9780142419854,Penguin Young Readers Group,3/6/12,432,5.10(w) x 8.52(h) x 1.18(d)
BN0588,Article 5 (Article 5 Series #1),$9.99 ,Kristen Simmons,9780765329615,Tom Doherty Associates,1/8/13,384,5.62(w) x 8.02(h) x 1.01(d)
BN0589,Confessions: The Paris Mysteries,$9.99 ,James Patterson,9780316405874,"Little, Brown Books for Young Readers",9/15/15,320,5.40(w) x 8.20(h) x 1.00(d)
BN0590,The Eternity Cure (Blood of Eden Series #2),$9.99 ,Julie Kagawa,9780373211135,Harlequin,2/25/14,416,5.40(w) x 8.10(h) x 1.30(d)
BN0591,Seeing Redd (Looking Glass Wars Series #2),$9.99 ,Frank Beddor,9780142412091,Penguin Young Readers Group,10/16/08,400,8.20(w) x 5.36(h) x 1.06(d)
BN0592,The Queen of Zombie Hearts (White Rabbit Chronicles Series #3),$9.99 ,Gena Showalter,9780373211869,Harlequin,9/29/15,448,5.30(w) x 7.90(h) x 1.20(d)
BN0593,Bronx Masquerade,$6.99 ,Nikki Grimes,9780142501894,Penguin Young Readers Group,12/29/03,176,4.19(w) x 6.75(h) x 0.49(d)
BN0594,Enrique's Journey: The True Story of a Boy Determined to Reunite with His Mother,$7.55 ,Sonia Nazario,9780385743280,Random House Children's Books,8/5/14,288,5.50(w) x 8.25(h) x 0.60(d)
BN0595,Uprising: Three Young Women Caught in the Fire That Changed America,$9.51 ,Margaret Peterson Haddix,9781416911722,Simon & Schuster Books For Young Readers,1/18/11,352,5.40(w) x 8.10(h) x 1.00(d)
BN0596,Alliance (The Paladin Prophecy Series #2),$9.99 ,Mark Frost,9780375871085,Random House Children's Books,4/28/15,352,5.50(w) x 8.20(h) x 1.10(d)
BN0597,Left for Dead: A Young Man's Search for Justice for the USS Indianapolis,$7.43 ,Pete Nelson,9780385730914,Random House Children's Books,11/11/03,224,6.10(w) x 9.10(h) x 0.60(d)
BN0598,The Last Battle (Chronicles of Narnia Series #7),$6.99 ,C. S. Lewis,9780064471084,HarperCollins Publishers,3/28/02,240,4.10(w) x 6.70(h) x 0.70(d)
BN0599,Rumble Fish,$7.99 ,S. E. Hinton,9780385375689,Random House Children's Books,8/6/13,144,5.74(w) x 8.10(h) x 0.33(d)
BN0600,Star Wars Thrawn Trilogy #2: Dark Force Rising,$7.99 ,Timothy Zahn,9780553560718,Random House Publishing Group,2/28/93,448,4.19(w) x 6.84(h) x 1.20(d)
BN0601,Star Wars Thrawn Trilogy #3: The Last Command,$7.99 ,Timothy Zahn,9780553564921,Random House Publishing Group,1/28/94,496,4.18(w) x 6.86(h) x 1.02(d)
BN0602,Code Orange,$6.99 ,Caroline B. Cooney,9780385732604,Random House Children's Books,5/8/07,224,4.18(w) x 6.95(h) x 0.28(d)
BN0603,Curveball: The Year I Lost My Grip,$9.99 ,Jordan Sonnenblick,9780545320702,"Scholastic, Inc.",2/25/14,304,5.00(w) x 6.90(h) x 0.90(d)
BN0604,Tilt,$11.30 ,Ellen Hopkins,9781416983316,Margaret K. McElderry Books,2/11/14,624,5.40(w) x 8.20(h) x 1.80(d)
BN0605,The Statistical Probability of Love at First Sight,$8.78 ,Jennifer E. Smith,9780316122399,"Little, Brown Books for Young Readers",1/1/13,272,5.40(w) x 8.20(h) x 0.90(d)
BN0606,The Light Fantastic (Discworld Series #2),$9.99 ,Terry Pratchett,9780062225689,HarperCollins Publishers,1/29/13,288,4.10(w) x 7.40(h) x 0.80(d)
BN0607,Hope Was Here,$7.99 ,Joan Bauer,9780142404249,Penguin Young Readers Group,6/2/05,208,5.13(w) x 7.75(h) x 0.50(d)
BN0608,Within Reach: My Everest Story,$5.99 ,Mark Pfetzer,9780141304977,Penguin Young Readers Group,1/28/00,240,7.72(w) x 10.88(h) x 0.65(d)
BN0609,Exposure (Virals Series #4),$8.99 ,Kathy Reichs,9780147514370,Penguin Young Readers Group,2/24/15,448,5.13(w) x 7.75(h) x 1.20(d)
BN0610,"Chicken Soup for the Teenage Soul: Stories of Life, Love and Learning",$11.49 ,Jack Canfield,9781623610463,"Backlist, LLC - a unit of Chicken Soup of the Soul Publishing LLC",8/28/12,336,5.50(w) x 8.40(h) x 1.00(d)
BN0611,The Seven Songs (Merlin Saga Series #2),$7.99 ,T. A. Barron,9780142419205,Penguin Young Readers Group,5/12/11,336,5.00(w) x 7.70(h) x 1.00(d)
BN0612,Pretty Little Liars (Pretty Little Liars Series #1),$9.99 ,Sara Shepard,9780060887322,HarperCollins Publishers,8/21/07,304,5.44(w) x 8.08(h) x 0.71(d)
BN0613,The Scorpio Races,$9.99 ,Maggie Stiefvater,9780545224918,"Scholastic, Inc.",4/1/13,416,5.32(w) x 7.98(h) x 0.89(d)
BN0614,Shadow Kiss (Vampire Academy Series #3),$9.99 ,Richelle Mead,9781595141972,Penguin Young Readers Group,11/13/08,464,5.50(w) x 8.12(h) x 0.93(d)
BN0615,Just Listen,$9.99 ,Sarah Dessen,9780142410974,Penguin Young Readers Group,2/28/08,400,5.40(w) x 8.30(h) x 1.10(d)
BN0616,Till We Have Faces: A Novel of Cupid and Psyche,$9.38 ,C. S. Lewis,9780156904360,Houghton Mifflin Harcourt,7/28/80,320,5.46(w) x 10.88(h) x 0.80(d)
BN0617,Redwall (Redwall Series #1),$7.99 ,Brian Jacques,9780441005482,Penguin Publishing Group,9/28/97,352,6.64(w) x 10.96(h) x 0.96(d)
BN0618,Ark Angel (Alex Rider Series #6),$8.99 ,Anthony Horowitz,9780142407387,Penguin Young Readers Group,4/5/07,352,5.00(w) x 7.70(h) x 1.00(d)
BN0619,Cold Sassy Tree,$12.67 ,Olive Ann Burns,9780618919710,Houghton Mifflin Harcourt,9/4/07,400,5.40(w) x 8.20(h) x 1.00(d)
BN0620,Rules of Attraction (Perfect Chemistry Series #2),$9.99 ,Simone Elkeles,9781619637023,Bloomsbury USA,1/6/15,352,5.40(w) x 8.10(h) x 1.00(d)
BN0621,Prince Caspian (Chronicles of Narnia Series #4),$6.99 ,C. S. Lewis,9780064471053,HarperCollins Publishers,7/28/94,256,4.10(w) x 6.70(h) x 0.70(d)
BN0622,Shoeless Joe,$11.66 ,W. P. Kinsella,9780395957738,Houghton Mifflin Harcourt,4/28/99,272,5.50(w) x 8.25(h) x 0.63(d)
BN0623,ArchEnemy (Looking Glass Wars Series #3),$9.99 ,Frank Beddor,9780142416891,Penguin Young Readers Group,10/14/10,384,7.46(w) x 11.28(h) x 1.02(d)
BN0624,Gossip Girl (Gossip Girl Series #1),$10.12 ,Cecily von Ziegesar,9780316910330,"Little, Brown Books for Young Readers",4/1/02,224,5.25(w) x 8.00(h) x 0.62(d)
BN0625,The Warrior Heir (The Heir Series #1),$9.99 ,Cinda Williams Chima,9780786839179,Disney-Hyperion,2/27/07,448,8.26(w) x 5.70(h) x 0.91(d)
BN0626,"Crescendo (Hush, Hush Saga #2)",$9.99 ,Becca Fitzpatrick,9781416989448,Simon & Schuster Books For Young Readers,1/3/12,464,5.50(w) x 8.20(h) x 1.30(d)
BN0627,Russian Roulette: The Story of an Assassin,$8.99 ,Anthony Horowitz,9780147512314,Penguin Young Readers Group,11/18/14,416,5.10(w) x 7.70(h) x 1.20(d)
BN0628,The Eye of the World (Wheel of Time Series #1),$15.57 ,Robert Jordan,9780765334336,Tom Doherty Associates,5/8/12,752,6.18(w) x 9.02(h) x 1.31(d)
BN0629,Endgame: The Calling (Endgame Series #1),$8.00 ,James Frey,9780062332592,HarperCollins Publishers,6/9/15,496,5.31(w) x 8.00(h) x 1.11(d)
BN0630,The Paladin Prophecy (The Paladin Prophecy Series #1),$9.99 ,Mark Frost,9780375871061,Random House Children's Books,1/7/14,528,5.50(w) x 8.20(h) x 1.20(d)
BN0631,The Truth about Forever,$9.99 ,Sarah Dessen,9780142406250,Penguin Young Readers Group,4/6/06,400,5.50(w) x 8.40(h) x 1.10(d)
BN0632,Snow Like Ashes,$9.99 ,Sara Raasch,9780062286932,HarperCollins Publishers,9/15/15,448,5.30(w) x 8.00(h) x 1.10(d)
BN0633,Leviathan (Leviathan Series #1),$9.99 ,Scott Westerfeld,9781416971740,Simon Pulse,8/10/10,464,5.56(w) x 8.18(h) x 1.10(d)
BN0634,I Have Lived a Thousand Years: Growing Up in the Holocaust,$6.81 ,Livia Bitton-Jackson,9780689823954,Simon Pulse,3/1/99,224,4.20(w) x 7.00(h) x 0.70(d)
BN0635,Hunger of Memory: The Education of Richard Rodriguez,$7.99 ,Richard Rodriguez,9780553272932,Random House Publishing Group,1/28/83,224,4.10(w) x 6.80(h) x 0.50(d)
BN0636,Mexican WhiteBoy,$9.99 ,Matt de la Pe��a,9780440239383,Random House Children's Books,1/12/10,256,5.24(w) x 8.02(h) x 0.58(d)
BN0637,Shattered (Slated Series #3),$9.99 ,Teri Terry,9780142425077,Penguin Young Readers Group,4/14/15,336,5.44(w) x 8.22(h) x 0.84(d)
BN0638,Into the Still Blue (Under the Never Sky Series #3),$9.99 ,Veronica Rossi,9780062072108,HarperCollins Publishers,12/23/14,400,5.20(w) x 7.80(h) x 1.10(d)
BN0639,"Spectrum Science, Grade 8",$9.98 ,Spectrum,9781483811727,"Carson-Dellosa Publishing Company, Incorporated",8/15/14,176,8.20(w) x 10.80(h) x 0.50(d)
BN0640,Wolfsbane (Nightshade Series #2),$9.99 ,Andrea Cremer,9780142420980,Penguin Young Readers Group,1/3/12,416,5.58(w) x 8.52(h) x 1.11(d)
BN0641,Pretties (Uglies Series #2),$10.42 ,Scott Westerfeld,9781442419803,Simon Pulse,5/3/11,368,5.36(w) x 8.22(h) x 1.02(d)
BN0642,Tiger's Curse (Tiger's Curse Series #1),$9.95 ,Colleen Houck,9781454902492,Splinter,5/1/12,456,5.90(w) x 8.60(h) x 1.40(d)
BN0643,Sold,$8.99 ,Patricia  McCormick,9781484722978,Disney Press,1/13/15,272,5.40(w) x 8.10(h) x 0.60(d)
BN0644,The Compound,$9.99 ,S. A. Bodeen,9780312578602,Square Fish,9/1/09,272,5.40(w) x 8.20(h) x 1.00(d)
BN0645,Skeleton Key (Alex Rider Series #3),$8.99 ,Anthony Horowitz,9780142406144,Penguin Young Readers Group,2/16/06,368,5.00(w) x 7.70(h) x 1.00(d)
BN0646,The Name of the Star (Shades of London Series #1),$9.99 ,Maureen Johnson,9780142422052,Penguin Young Readers Group,10/2/12,400,5.40(w) x 8.20(h) x 1.10(d)
BN0647,Artemis Fowl; The Lost Colony,$8.99 ,Eoin Colfer,9781423124948,Disney-Hyperion,8/11/09,432,5.20(w) x 7.50(h) x 1.20(d)
BN0648,Ivanhoe (Barnes & Noble Classics Series),$8.95 ,Sir Walter Scott,9781593082468,Barnes & Noble,8/1/05,544,7.96(w) x 5.26(h) x 1.43(d)
BN0649,"Spectrum Writing, Grade 7",$9.63 ,Spectrum,9781483812021,"Carson-Dellosa Publishing Company, Incorporated",8/15/14,136,8.20(w) x 10.60(h) x 0.30(d)
BN0650,King Lear (No Fear Shakespeare Series),$6.95 ,SparkNotes,9781586638535,Spark,7/15/03,320,5.10(w) x 7.40(h) x 0.90(d)
BN0651,Last Sacrifice (Vampire Academy Series #6),$9.99 ,Richelle Mead,9781595144409,Penguin Young Readers Group,11/15/11,608,5.40(w) x 8.20(h) x 1.60(d)
BN0652,Taken at Dusk (Shadow Falls Series #3),$9.99 ,C. C. Hunter,9780312624699,St. Martin's Press,4/10/12,400,5.54(w) x 8.06(h) x 1.14(d)
BN0653,Staying Fat for Sarah Byrnes,$9.99 ,Chris Crutcher,9780060094898,HarperCollins Publishers,2/27/03,304,5.00(w) x 7.12(h) x 0.60(d)
BN0654,Artemis Fowl: The Time Paradox,$8.99 ,Eoin Colfer,9781423108375,Disney-Hyperion,8/11/09,448,5.10(w) x 7.50(h) x 1.20(d)
BN0655,The Cage,$7.99 ,Ruth Minsky Sender,9780689813214,Simon Pulse,8/1/97,256,4.20(w) x 6.90(h) x 0.90(d)
BN0656,The Six Wives of Henry VIII,$12.76 ,Alison Weir,9780802136831,"Grove/Atlantic, Inc.",3/28/00,656,9.14(w) x 6.20(h) x 1.42(d)
BN0657,The Disreputable History of Frankie Landau-Banks,$9.99 ,E. Lockhart,9780786838196,Disney-Hyperion,8/25/09,352,5.50(w) x 8.20(h) x 0.90(d)
BN0658,Ashen Winter (Ashfall Series #2),$9.95 ,Mike Mullin,9781933718989,Tanglewood Press IN,10/22/13,580,5.40(w) x 8.40(h) x 1.60(d)
BN0659,An Acceptable Time (Time Quintet Series #5),$6.99 ,Madeleine L'Engle,9780312368586,Square Fish,5/1/07,384,5.21(w) x 7.70(h) x 0.98(d)
BN0660,Boy Meets Boy,$9.99 ,David Levithan,9780375832994,Random House Children's Books,5/10/05,192,5.60(w) x 8.20(h) x 0.50(d)
BN0661,Spell Bound (Hex Hall Series #3),$9.99 ,Rachel Hawkins,9781423121404,Disney Press,2/5/13,352,5.70(w) x 8.08(h) x 0.72(d)
BN0662,Shadow Falls: The Next Chapter: Taken at Dusk and Whispers at Moonrise,$11.57 ,C. C. Hunter,9781250066954,St. Martin's Press,10/28/14,784,5.30(w) x 8.20(h) x 2.00(d)
BN0663,Tiger's Quest (Tiger's Curse Series #2),$9.95 ,Colleen Houck,9781454903581,Splinter,5/7/13,512,6.00(w) x 8.70(h) x 1.40(d)
BN0664,Whispers at Moonrise (Shadow Falls Series #4),$9.99 ,C. C. Hunter,9781250011916,St. Martin's Press,10/2/12,400,5.60(w) x 8.08(h) x 1.04(d)
BN0665,The Golden Compass (His Dark Materials Series #1),$7.99 ,Philip Pullman,9780440418320,Random House Children's Books,5/22/01,432,5.00(w) x 7.54(h) x 1.03(d)
BN0666,Grasshopper Jungle,$10.00 ,Andrew Smith,9780142425008,Penguin Young Readers Group,2/17/15,416,5.40(w) x 8.10(h) x 1.20(d)
BN0667,FANG (Maximum Ride Series #6),$8.00 ,James Patterson,9781455530700,Grand Central Publishing,10/28/14,352,4.12(w) x 7.50(h) x 0.87(d)
BN0668,Raging Star,$10.00 ,Moira Young,9781442430037,Margaret K. McElderry Books,5/12/15,448,5.40(w) x 8.20(h) x 1.20(d)
BN0669,Seizure (Virals Series #2),$8.99 ,Kathy Reichs,9781595144867,Penguin Young Readers Group,3/12/13,512,5.32(w) x 7.58(h) x 1.32(d)
BN0670,"The Iron Fey Boxed Set: The Iron King, The Iron Daughter, The Iron Queen, The Iron Knight",$28.40 ,Julie Kagawa,9780373210787,Harlequin,9/25/12,1504,5.60(w) x 8.40(h) x 4.30(d)
BN0671,Fellowship of the Ring (Lord of the Rings Trilogy #1 - Movie Art Cover),$8.99 ,J. R. R. Tolkien,9780345339706,Random House Publishing Group,8/28/86,480,4.18(w) x 6.88(h) x 1.05(d)
BN0672,The Girl Who Loved Tom Gordon,$7.99 ,Stephen King,9780671042851,Pocket Books,2/1/00,272,4.10(w) x 6.60(h) x 0.70(d)
BN0673,The Dragon Reborn (Wheel of Time Series #3),$9.99 ,Robert Jordan,9780812513714,Tom Doherty Associates,10/28/92,704,4.05(w) x 6.84(h) x 1.57(d)
BN0674,That Summer,$9.99 ,Sarah Dessen,9780142401729,Penguin Young Readers Group,5/11/04,224,5.50(w) x 8.25(h) x 0.50(d)
BN0675,This Lullaby,$9.99 ,Sarah Dessen,9780142501559,Penguin Young Readers Group,3/8/04,368,5.50(w) x 8.20(h) x 1.10(d)
BN0676,Little Brother,$9.81 ,Cory Doctorow,9780765323118,Tom Doherty Associates,4/13/10,416,5.56(w) x 8.38(h) x 1.12(d)
