Label,Beer Name,Brew Factory Name,Style,ABV
B2101,Slow Boat Knot 51 Red Ale,Slow Boat Brewery,Amber Ale,5%
B2102,Rock Bottom Minneapolis Mary Jane Amber Ale,Rock Bottom Minneapolis,Amber Ale,5.70%
B2103,1912 Hoppy Amber,1912 Brewing Company,Amber Ale,6.20%
B2104,Pinglehead / Brewer_s Pizza Artisans Blobde Ale,Pinglehead Brewing Co. / Brewer_s Pizza,Golden Ale/Blond Ale,6.80%
B2105,Big Axe Amber Ale,Big Axe Brewing Company,Amber Ale,5%
B2106,Flytrap Belgian Blonde,Flytrap Brewing,Belgian Ale,5.70%
B2108,Suomenlinnan Coyet Ale,Suomenlinnan Panimo,Bitter,4.50%
B2110,Backyard Brew Pub Rocking Red Chair,Joseph James Brewing Company,Amber Ale,-
B2112,Secret Engine Das Saftige,Rocky Point Artisan Brewers,Amber Lager/Vienna,6.20%
B2113,Crown City Arroyo Amber Ale,Crown City Brewery,Amber Ale,-
B2116,Bruuveri Coral Reef Pretty Baby,Panimoravintola Bruuveri,India Pale Ale &#40;IPA&#41;,5.50%
B2117,3 Rivers Delta Dark ,3 Rivers,Mild Ale,5%
B2119,Blackstone Sweet Tooth,Blackstone Restaurant & Brewery,Cream Ale,-
B212,Anderson Valley Boont Barl Bourbon Barrel Amber Ale,Anderson Valley Brewing Company,Amber Ale,6%
B2120,Shoreline Region Rat Red Ale,Shoreline Brewery,Irish Ale,-
B2122,Broadoak Amber Jack Cider,Broadoak Cider,Cider,7.50%
B2123,Bemidji Harvest Red Ale,Bemidji Brewing Company,Amber Ale,5.60%
B2124,_t IJ Columbus,Brouwerij _t IJ,Belgian Strong Ale,9%
B2126,Bin SaskAle Prairie Grass Ale,Great Western Brewing &#40;Canadian Brewing&#41;,Pale Lager,5%
B2127,Mad Beach #amberale,Mad Beach Craft Brewing Company,Amber Ale,5.70%
B2128,Brew Brothers Copperopolis,Brew Brothers &#40;Reno El Dorado Casino&#41;,Amber Ale,-
B2129,21st Amendment Red Dwarf,21st Amendment Brewery,Amber Ale,7.10%
B213,Sackets Harbor War of 1812 Ale,Olde Saratoga Brewing &#40;Mendocino Brewing Co.&#41;,Amber Ale,5.20%
B2130,Rateliers Bell de Loing Ambrée,Les Râteliers,Amber Ale,5.90%
B2131,300 Suns Raspberry Red,300 Suns Brewing,Fruit Beer,-
B2133,Harmony Jackson_s Joy,Harmony Brewing Company,Oktoberfest/Märzen,6.80%
B2136,WeldWerks Red,WeldWerks Brewing Co.,Irish Ale,5.80%
B2137,Bare Hands Nugget Amber,Bare Hands Brewery,Amber Ale,5.50%
B2138,Plattsburgh Brewing Spitfire Red Ale,Plattsburgh Brewing Company,Amber Ale,5.20%
B2139,Dunedin IPA Chronicle 8: Scottish  ,Dunedin Brewery,India Pale Ale &#40;IPA&#41;,7.30%
B214,Amsterdam Big Wheel Deluxe Amber Beer,Amsterdam Brewing Company,Amber Ale,5%
B2141,Tommyknocker Mountain City Amber Ale,Tommyknocker Brewery,Amber Ale,5.40%
B2142,Lovibonds Henley Amber,Lovibonds,Bitter,3.40%
B2143,Rockaway Double Curiosity,Rockaway Brewing Company,American Strong Ale,9.50%
B2144,AJ_s Ales Ruby Red,AJ_s Ales,Bitter,4.40%
B2146,Lighthouse Lumberjack Amber Ale,Lighthouse Brewing Company &#40;USA&#41;,Amber Ale,-
B2147,2 Brothers Rusty,2 Brothers Brewery,Belgian Ale,4.70%
B2149,3 Rivers Pilgrims Progress,3 Rivers,Golden Ale/Blond Ale,4.20%
B215,14th Star Valor Ale,14th Star Brewing Company,Amber Ale,5.40%
B2150,Baerlic Primeval Brown Ale,Baerlic Brewing,Brown Ale,6.80%
B2153,Von Jakob Red Ale,Von Jakob Vineyard & Brewery,American Pale Ale,-
B2154,Cornerstone Patriot Red,Cornerstone Brewing Company,Amber Ale,5.80%
B2156,Blue Mountain / Beer Run PR Job,Blue Mountain Brewery,India Pale Ale &#40;IPA&#41;,5.70%
B2158,Benford Summer Irish Blonde,Benford Brewing,Golden Ale/Blond Ale,5%
B2159,Brown Ales Full Metal Jacket,Ashover,American Pale Ale,5.50%
B216,Right Brain Northern Hawk Owl Amber,Right Brain Brewery,Amber Ale,5.80%
B2160,Draught Works Shadow Caster,Draught Works Brewery,Altbier,5%
B2161,Former Future Second Story,Former Future Brewing Company,Amber Ale,5.30%
B2162,Audacity Wallonia,Audacity Brew House,Saison,4.50%
B2163,1565 Victory Lager,Löwenbräu Munich &#40;InBev&#41;,Pale Lager,4.50%
B2164,The Beer Diviner Rudy_s Hammer Pale Ale,Bly Hollow Brewery,English Pale Ale,5.50%
B2165,Sornin Ambrée &#40;Biere du Sornin&#41;,Les Brasseurs du Sornin,Amber Ale,5.90%
B2166,Swamp Head Lost in Time Amber Ale,Swamp Head Brewery,Amber Ale,5.80%
B2168,Bad Bear Amber Ale,Bad Bear Brewery,Amber Ale,5%
B2169,Duncans Founders 1903 Red Ale,Duncans Founders Brewery &#40;Independent Breweries NZ&#41;,Amber Ale,5.50%
B2170,Full Sail Nugget Special Red Ale,Full Sail Brewing Company,Amber Ale,6.50%
B2171,William Street Red Sky Amber Ale,William Street Beer Co.,Amber Ale,5%
B2173,Pitchfork Cranberry Cheer Amber,Pitchfork Brewing Company,Fruit Beer,6%
B2174,Arcadia Panama Red,Arcadia Brewing Company,Smoked,7%
B2175,La Fabrique Salamagone,La Fabrique,American Pale Ale,5%
B2176,Small Batch A Player to be Named Later,Small Batch Beer Company,Amber Ale,4.10%
B2177,Barley Macca Meda,Birrificio Barley,Amber Ale,7.80%
B2179,BRASSTA Rousse et Or,Brasseurs du Nord,Irish Ale,6.50%
B218,Celestial Meads Odins Gift,Celestial Meads,Mead,13.50%
B2182,Kern River Dirty Hippie Imperial Red Ale,Kern River Brewing,American Strong Ale,8%
B2184,Minhas Lazy Mutt Alberta Red Ale,Minhas Micro Brewery - Calgary,Amber Ale,5%
B2185,Twin Peaks Ride The Hoh&#033; Red Ale,Twin Peaks Brewing and Malting Company,Irish Ale,-
B2187,Bear Creek Log Jam Amber,Bear Creek Brewing Company,Amber Ale,-
B2188,New Glory Rapid Fire Red Ale,New Glory Craft Brewery,Amber Ale,5.90%
B2189,I & I Bitter Orange Blossom,I & I Brewing,Amber Ale,5.30%
B219,Scuttlebutt Amber Ale,Scuttlebutt Brewing Co.,Amber Ale,5.10%
B2190,Carlsberg Brewmasters Collection India Pale Ale,Carlsberg Brewery,India Pale Ale &#40;IPA&#41;,5.20%
B2191,Loch Lomond The Ale of Leven,Loch Lomond,Bitter,4.50%
B2192,Maku Amber Ale,Maku Brewing,Amber Ale,4.50%
B2193,Isle of Mull The Red Monk of Iona,Oban Bay &#40;Argyll Breweries&#41;,Amber Ale,4.20%
B2197,Multi-Brasses Buck Rousse,Multi-Brasses,Amber Ale,5%
B2198,Aslan Alpenglow Summer Ale,Aslan Brewing Company,Golden Ale/Blond Ale,5.70%
B2199,Green Room Ravenous Ruby Red,Green Room Brewing &#40;FL&#41;,Amber Ale,4.90%
B22,Ithaca Cascazilla,Ithaca Beer Company,Amber Ale,7%
B220,Kona Aina Brown Ale,Kona Brewing Company,Brown Ale,-
B2201,Mountain Town Cow Catcher Red Ale,Mountain Town Brewing Company,Amber Ale,5.80%
B2203,Ice Harbor Double Red Ale - Fresh Hop ,Ice Harbor Brewing Company,Amber Ale,7%
B2204,Liberator Carols Speckelbelly Amber,Liberator Brewing,Amber Ale,5%
B2206,Firehouse Smokin_ Betty,Firehouse Brewing Company &#40;SD&#41;,Smoked,7.50%
B2207,BJ_s Goliath,BJ_s Restaurant & Brewhouse,Barley Wine,9%
B2208,Banger Rebellion Red,Banger Brewing Company,Irish Ale,5.20%
B221,Smog City Sabre Toothed Squirrel,Smog City Brewing,Amber Ale,5.90%
B2210,Bushnell Bofuss Amber Ale,Bushnell Craft Brewing,Amber Ale,5.20%
B2211,Wendlandt Harry Polanco Red Ale,Cervecería Wendlandt,Amber Ale,5.40%
B2212,Blue Ridge Hiawassee Golden Ale,Blue Ridge Brewery,Golden Ale/Blond Ale,5.30%
B2213,Maui Brewing Hole in the Head Red,Maui Brewing Company,Amber Ale,5.80%
B2214,Schoune Alsacienne Pale Ale,Ferme Brasserie Schoune,India Pale Ale &#40;IPA&#41;,6.50%
B2216,5 Seasons Westside Jurassic Fat Lip Belgian Amber,5 Seasons Westside,Belgian Ale,-
B2218,Oskar Blues G_Knight &#40;Apple Whiskey Barrel&#41;,Oskar Blues Brewery,American Strong Ale,8.70%
B222,Bells Debs Red Ale,Bells Brewery,Amber Ale,7%
B2220,Great Waters Killybegs Amber Ale,Great Waters Brewing,Amber Ale,6.40%
B2221,Alpha Four Horsemen Cuveé,Alpha Brewing Company,Sour/Wild Ale,8%
B2224,Atom Rare Earth,Atom,Specialty Grain,5.50%
B2225,Milwaukee Ale House Scooter Ale,Milwaukee Ale House,Amber Ale,-
B2226,3 Ravens / Bacchus / Holgate / Moo Brew The Congress,3 Ravens,Smoked,6%
B2227,Reads Landing Cap_n Amber,Reads Landing Brewing Company,Amber Ale,5.20%
B2228,Blue Monkey Monkey Wrench,Blue Monkey,Golden Ale/Blond Ale,4.60%
B2229,Carlow O_Hara_s / Starr Hill Foreign Affair,Carlow,India Pale Ale &#40;IPA&#41;,4.80%
B2230,Tapistry Amber Cadabra,Tapistry Brewing,Amber Ale,4.80%
B2231,FlyCaster Yakima River Red,FlyCaster Brewing Company,Amber Ale,-
B2232,Alehouse Yet Another Tick&#033;,Verulam,Bitter,3.80%
B2234,5 Rabbit Gringolandia Series: Magnifica Wheat,5 Rabbit Cerveceria,Wheat Ale,4.80%
B2238,Britt Chat-Malo,Britt &#40;Brasserie de Bretagne&#41;,Amber Lager/Vienna,5.40%
B2239,Caleya Mayuca Amber,Cerveza  Caleya,Amber Ale,5.70%
B2241,Out of Bounds Relentless Double Red Ale,Out of Bounds Brewing Company,American Strong Ale,8.20%
B2242,ShuBrew Heart and Sole Imperial Red Ale,ShuBrew,American Strong Ale,6.80%
B2246,Beaver Island Fabulous Armadillo Session IPA,Beaver Island Brewing Company,Session IPA,4.70%
B2247,Duck Foot Red Ale,Duck Foot Brewing Company,Amber Ale,5.60%
B2249,Beer Works Amber Chai,Beer Works,Spice/Herb/Vegetable,6%
B225,Offshore Amber Ale,Offshore Ale Company,Amber Ale,5%
B2250,Arbor Red Dawn American Amber,Arbor Brewing Company Pub & Eatery,Amber Ale,5.30%
B2251,Fall Unicorn Stampede,Fall Brewing Company,Amber Ale,6.60%
B2252,Seven Arrows Maelstrom Red,Seven Arrows Brewing Company,Amber Ale,6.10%
B2253,Heartly Amber Ale Lucky Rhino,Heartly Craft Brewery,Amber Ale,5.50%
B2255,Florida Orange Groves Orange Blossom Honey Wine,Florida Orange Groves,Mead,11%
B2256,Intuition Ale Works Jesses Girl,Intuition Ale Works,Abt/Quadrupel,9%
B2257,Franklins Anacostia Ale,Brewery & General Store,Amber Ale,5.10%
B226,Lancaster Hop Buggy Amber Ale,Lancaster Brewing Co.,Amber Ale,5.60%
B2260,Santa Cruz Mountain Nicky 666,Santa Cruz Mountain Brewing,American Strong Ale,8.50%
B2262,Able Ebenezer Emma Wood Pale Ale,Able Ebenezer Brewing Company,Belgian Ale,5%
B2263,Briarbank Cardinale Wolsey,Briarbank Brewing,Old Ale,4%
B2265,#Freedom A Toast,#Freedom Craft Brewery,Brown Ale,5.50%
B2266,1933 Dry Hopped Irish Red,1933 Brewing Company,Irish Ale,6%
B2267,New Boswell The Hoppit Amber Ale,New Boswell Brewing Company,Amber Ale,6%
B2268,DryHop Photobomb,DryHop Brewers,American Strong Ale,8.40%
B2269,Eugene City Natty Red,Eugene City Brewery & Rogue Ales,American Strong Ale,9.50%
B2270,Queens Head Fuggles Red Ale,Queens Head &#40;UK&#41;,Amber Ale,5.90%
B2271,Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8%
B2272,Arcadia Salted Caramel Amber,Arcadia Brewing Company,Amber Ale,6%
B2274,BandWagon North by Northwest,BandWagon Brewpub,Amber Ale,5.30%
B2275,Barley Brothers Freedom Bridge Amber Ale,Barley Brothers Brewery and Grill,Amber Ale,-
B2276,Shine Down Dog Imperial Red,Shine Brewing Co.,American Strong Ale,9%
B2278,Rockslide Rabbit Ears Amber Ale,Rockslide Brew Pub,Amber Ale,6%
B2279,Headstrong Mulish Amber Ale,Headstrong Brewery,Amber Ale,4%
B228,SPB Barrel Aged Mississippi Fire Ant,Southern Prohibition Brewery,American Strong Ale,8%
B2280,The Libertine Pub / ManRock Brewery Amber Sour Mash,The Libertine Pub,Sour/Wild Ale,5%
B2282,Karma Amber Doll,Karma,Spice/Herb/Vegetable,6.80%
B2283,American Sky Curly Juniper Pale Ale,Hudson Brewing Company,American Pale Ale,-
B2284,Storybook Little Red_s Rocking Ale,Storybook Brewing,Amber Ale,6%
B2285,Aftershock Red Alert,Aftershock Brewing Company,Amber Ale,5.20%
B2286,American Winter Classic,American Brewing Company,American Strong Ale,8.20%
B2287,Aarup Red Bitter Ale,Aarup Bryghus,Premium Bitter/ESB,5.50%
B2289,Epic Carolina,Steam Brewing Company,Amber Ale,7.20%
B229,10 Barrel Rude Boy Rye ,10 Barrel Brewing &#40;AB InBev&#41;,Specialty Grain,4.90%
B2290,J.G. Crummers Kick Arse Ale,Custom Brewcrafters,Amber Ale,4.40%
B2292,Bootstrap Red Beerd,Bootstrap Brewing,Irish Ale,5.30%
B2293,Pat O_Hara Attitude Adjustment,Pat O_Hara Brewing Company,Amber Ale,5.50%
B2294,Hilton Head Calibogue Amber,Hilton Head Brewing Company,Amber Ale,5%
B2295,Hammond River Red Coat India Red Ale,Hammond River Brewing,Amber Ale,6.50%
B2297,Los Muertos Agave Maria Amber Ale,Los Muertos Brewing,Amber Ale,5.10%
B2298,Denver Beer Mud Bug Amber,Denver Beer Company,Amber Ale,-
B23,Full Sail Amber Ale,Full Sail Brewing Company,Amber Ale,5.50%
B230,Upland Rad Red Amber Ale,Upland Brewing Company,Amber Ale,5.60%
B2302,Sarasota Brewing Ya Mills Honeymeade Ale,Sarasota Brewing Company,Amber Ale,7%
B2303,Funky Buddha Combat Rock,Funky Buddha Brewery,Amber Ale,5.20%
B2305,Black Market Holiday 2014 - Triple Black Rye IPA,Black Market Brewing Company,American Strong Ale,11.20%
B2307,Aux Fous Brassant Hurluberlue,Aux Fous Brassant,Amber Ale,4.80%
B2308,Bredalens Gårdscider,Bredalens Gårdsmusteri,Cider,8.30%
B2309,Charleston Brewing Westward Gaze,Charleston Brewing Company &#40;WV&#41;,Amber Ale,5.80%
B231,3 Sheeps Rebel Kent The First,3 Sheeps Brewing Company,Belgian Ale,5%
B2310,Bowser Winifred Red Raider Ale,Bowser Brewing Company,Amber Ale,5.50%
B2313,75th Street Waldo Wallace Scotch Ale,75th Street Brewery,Scotch Ale,-
B2314,Rådanäs Hillbilly Red Ale,Rådanäs Bryggeri,Amber Ale,5%
B2316,Plank Town Lil Red Ryder Ale,Plank Town Brewing Company,Amber Ale,4.90%
B2318,Rockyard Blarney Rock Irish Ale,Rockyard Brewing Company,Irish Ale,-
B2319,Gusswerk AAA Austrian Amber Ale,Brauerei Gusswerk,Amber Ale,5.60%
B2324,Titletown Toasted Oats and Molasses Brown Ale,Titletown Brewing Company,Brown Ale,6%
B2325,Bike Rack Rusty Tricycle,Bike Rack Brewing Company,Amber Ale,5%
B2326,AllGates Bottoms Up,AllGates,Bitter,4.20%
B2327,Below Grade Super Duty Double Red Ale,Below Grade Brewing LLC,American Strong Ale,7.70%
B2328,Hideout Hired Gun Red,The Hideout Brewing Company,Irish Ale,5.50%
B2329,3 Guys & A Beer_d Happy Holidays De-Icer,3 Guys & A Beer_d Brewing Company,Amber Ale,-
B233,DuClaw Misfit Red,DuClaw Brewing Company,Amber Ale,5.10%
B2330,Georgetown SuperChopp,Georgetown Brewing Company,American Strong Ale,7.20%
B2333,Beaver Creek Castor Mexican Amber,Beaver Creek Brewery,Amber Ale,4.60%
B2335,Boxing Cat Firecracker Imperial Red Ale,Boxing Cat Brewery,Amber Ale,6.60%
B2336,Stadtguet Amber,Stadtguet,Amber Ale,4.80%
B2338,The Hop Garden Sunset Imperial Amber,House of Brews,American Strong Ale,8.50%
B2339,Ironwood St. Colombanos Of Bobbio Not So Red,Ironwood Brewing Co. LLC,Irish Ale,5%
B234,Southern Star Red Cockaded Ale,Southern Star Brewing Company,Imperial IPA,8.50%
B2340,Brooksville Hot Head Red Ale,Brooksville Brewing Company,Amber Ale,6%
B2342,Bridger Roosevelt Red Ale ,Bridger Brewing,Amber Ale,6.20%
B2344,Tumbledown Imp Imperial Red Ale,Tumbledown Brewing LLC,American Strong Ale,7.80%
B2347,Blackstone Red Trail Ale,Blackstone Restaurant & Brewery,Amber Ale,4.60%
B2348,Wensky Saci American Amber Ale,Wensky Beer,Amber Ale,5.10%
B2349,De Koninck TSTBRW 01 Imperial Red Ale,Brouwerij De Koninck &#40;Duvel-Moortgat&#41;,American Strong Ale,7.80%
B235,Rapscallion Blessing,Paper City Brewery,American Strong Ale,8%
B2350,Minhas Fire Brew Red Ale ,Minhas Craft Brewery,Amber Ale,5.50%
B2351,Fat Head_s Autumn Brisk Amber Ale,Fat Head_s Brewery & Saloon,Amber Ale,6.10%
B2352,Red Castle Scarlet Throne Amber IPA,Red Castle Brewery & Distillery,India Pale Ale &#40;IPA&#41;,-
B2353,Black Iris Bleeding Heart,Black Iris,Specialty Grain,4.50%
B2354,Bravo Zulu Ember Amber Ale,Bravo Zulu Brewing,Amber Ale,5.60%
B2355,Books & Brews Clifford The Lil Red Ale,Books & Brews,Amber Ale,5%
B2358,St Brigid_s TKO Amber Ale,St Brigid_s Brewery,Amber Ale,6%
B236,Wasatch Evolution Amber Ale,Wasatch Brewery,Amber Ale,4%
B2361,Cellarmaker Schwag,Cellarmaker Brewing Company,Brown Ale,5%
B2364,Dogfish Head Black and Red,Dogfish Head Brewery,Spice/Herb/Vegetable,10.50%
B2366,Amber Summer Bock,Amber,Bitter,4.50%
B2367,Peter Bs Sum Of Hours Imperial Red Ale,Peter Bs Brewpub,American Strong Ale,9.50%
B2369,Figueroa Mountain / Pizza Port Shark Lips Imperial Red Ale,Figueroa Mountain Brewing,American Strong Ale,8%
B2370,Horse Heaven Hills Mustang Red,Horse Heaven Hills Brewery,Amber Ale,-
B2371,De Molen Pais & Vree,Brouwerij de Molen,Belgian Strong Ale,10.10%
B2373,Cherry Street The Redcoats Are Cumming,Cherry Street Brewing Cooperative,American Strong Ale,9.70%
B2375,Big Nose Red Ale,Big Nose Brewing,Amber Ale,-
B2376,Atlas Orange is the New Red,Atlas Brewing Company,Amber Ale,5.50%
B2378,Lakeland Brewing Company Damn It,Lakeland Brewing Co. & Old School Annex,Specialty Grain,6.80%
B2379,Prodigal Son Righteous Indignation Organic Red,Prodigal Son Brewery,Amber Ale,5.50%
B238,Kona Lavaman Red Ale,Kona Brewing Company,Amber Ale,5.60%
B2380,Nebraska Ninja Gnome &#40;Inception Series&#41;,Nebraska Brewing Company,Spice/Herb/Vegetable,10.60%
B2381,Alpine Dog Howl At The Moon Imperial Red,Alpine Dog Brewery,American Strong Ale,8%
B2382,Seven Brides Waldo Hills IRA,Seven Brides Brewing Company,India Pale Ale &#40;IPA&#41;,5.50%
B2384,Firehall Stoked Ember Ale,Firehall Brewery,Amber Ale,4.80%
B2385,Glasstown Fortescue Fisherman_s Ale,Glasstown Brewing Company,American Pale Ale,4.50%
B2386,Burial / Quest Calumet Strawberry Rhubarb Grisette,Burial Beer Company,Saison,5%
B2387,Revolutions / Five Towns Scary Monsters,Revolutions,Black IPA,4.50%
B2392,Excel My Hoppy Valentine,Excel Brewing Company,Amber Ale,6.50%
B2393,Fetching Lab Round Up Amber,Fetching Lab Brewery,Amber Ale,6.20%
B2394,Ore Dock Good Grist,Ore Dock Brewing Company,Specialty Grain,5.80%
B2396,Adnams / The Alchemist Enraptured,Adnams,Amber Ale,5.50%
B2398,1516 Pub & Brewery May Smoked Ale,1516 Pub & Brewery,Smoked,4.50%
B2399,Off the Grid Trail Blazer Red,Inland Empire Brewing,American Strong Ale,7%
B24,Rogue Dry Hopped St. Rogue Red Ale,Rogue Ales,Amber Ale,5.20%
B240,Ipswich Harvest Ale,Ipswich Ale Brewery,India Pale Ale &#40;IPA&#41;,6.90%
B2400,Alley Kat Dragon Series Bearded Dragon Imperial Red IPA,Alley Kat Brewing Company,Imperial IPA,8%
B2401,Ragtime Tavern Atlantic Beach Amber,Ragtime Tavern &#40;Gordon Biersch&#41;,Amber Ale,6%
B2402,3Cross Kannibaal,3Cross Brewing Company,Amber Ale,7.50%
B2403,Mismatch Archie_s Red Ale,Big Shed Brewing Concern,Amber Ale,5%
B2405,Twains River Sunset Amber,Twains Billiards and Tap,Amber Ale,5.70%
B2406,Elk Grove Woodys Hophead Red,Elk Grove Brewery,Amber Ale,-
B2408,Amherst Ace in the Hole Pilsner,Amherst Brewing Company,Pilsener,4.50%
B2409,Gallo Red Lager,Cerveceria Centro Americana,Amber Lager/Vienna,5.30%
B241,Big Muddy Saluki Dunkeldog Dark Amber,Big Muddy Brewing Company,Amber Ale,5.40%
B2410,Short_s Proverbial Mind Spread,Short_s Brewing Company,Amber Ale,6.60%
B2411,Bear Republic Smoked Prickly Pear Lager,Bear Republic Brewing Company,Amber Lager/Vienna,7.50%
B2419,Franciscan Well Rebel Red Ale,Franciscan Well &#40;MolsonCoors&#41;,Irish Ale,4.30%
B242,Bad Weather Windvane Minnesota Red Ale,Lucid Brewing Company,Amber Ale,6%
B2421,TwoRows Jalapeno Route 66 Amber Ale ,TwoRows Restaurant & Brewery,Spice/Herb/Vegetable,-
B2423,North Mountain Octomalt,North Mountain Brewing Company,Amber Ale,6.70%
B2424,Liquid Laundry Sleepless In Saison,Liquid Laundry,Saison,7%
B2426,Noire et Blanche B_rousse Willis,Brasseur De Montréal,Specialty Grain,4.70%
B2427,4th Street Red Lager,4th Street Brewing Co,Amber Lager/Vienna,5.80%
B2428,Big Rock Paradox Dark Light Ale,Big Rock Brewery,Mild Ale,3.75%
B2431,Intuition Barrel Aged Riverside Red,Intuition Ale Works,Amber Ale,7.80%
B2432,Tooborac Woodcutter_s Amber Ale,Tooborac Hotel and Brewery,Amber Ale,5.50%
B2433,Outpost Mr. Grain Jeans Organic Amber Ale,Lakefront Brewery,Amber Ale,5.50%
B2434,Aftershock Oatmeal Raisin Cookie Ale,Aftershock Brewing Company,Golden Ale/Blond Ale,5.50%
B2435,Harbor City Mile Rock Amber Ale,Sand Creek Brewing Company,Amber Ale,-
B244,Cambridge 25th Anniversary Imperial Amber Ale,Cambridge Brewing Company,Amber Ale,9%
B2442,Rincon Warrior Pride Red Ale,Rincon Brewery,Amber Ale,4.90%
B2444,Buffys Garnet,Buffys,Premium Bitter/ESB,4.80%
B2446,Iron Springs Anne Marie_s Amber,Iron Springs Pub and Brewery,Amber Ale,7%
B2447,Cigar City French Toast Brown Ale,Cigar City Brewing,Brown Ale,5.50%
B2448,Bear Republic Rebellion IPA &#40;05256&#41;,Bear Republic Brewing Company,India Pale Ale &#40;IPA&#41;,6%
B2449,Flossmoor Station Barrel Aged Panama Limited Red Ale,Flossmoor Station Restaurant & Brewery,Amber Ale,6.50%
B245,Solemn Oath Ultrahighfrequency,Solemn Oath Brewery,Amber Ale,7.50%
B2450,Bear Republic Speed Bump,Bear Republic Brewing Company,Amber Ale,4.60%
B2453,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60%
B2454,Flat Tail Amber Ale,Flat Tail Brewing Company,Amber Ale,5%
B2456,M.T. Head Punter_s Special Ale,M.T. Head Brewing Co,Irish Ale,6%
B2458,Blue Skye Fire Engine Red,Blue Skye Brewery and Eats,Amber Ale,4.70%
B246,Hale_s Red Menace Big Amber,Hale_s Ales,Amber Ale,4.80%
B2460,Zaftig Heavy Hearted Amber Ale,Zaftig Brewing Company,Amber Ale,6.10%
B2462,Pacific Crest Dryhopped Red,Pacific Crest Brewing Company,Amber Ale,5.30%
B2463,Secret Engine Sticke Handwerker  ,Rocky Point Artisan Brewers,Altbier,6.70%
B2464,Big Time Dragonfly,Big Time Brewery,American Pale Ale,4.70%
B2467,Get Well Amarillo Sunrise Amber Ale,Get Well,Amber Ale,-
B2468,Ellicott Mills Redrum Ale,Ellicott Mills Brewing,Amber Ale,5.30%
B2469,Declaration Hardtack Copper,Declaration Brewing,Amber Ale,5.30%
B247,Coronado Rambler_s Red,Coronado Brewing Company,Irish Ale,5%
B2470,Mehana Volcano Red Ale,Mehana Brewing Company,Amber Ale,5%
B2472,Corfu Beer Red Ale Special,Corfu Beer,Amber Ale,5%
B2475,38 State Titan Rock Red,38 State Brewing Company,Amber Ale,5.70%
B2477,Denver Beer 545 Summit Sunrise,Denver Beer Company,Amber Ale,6.90%
B2478,Yolo Assemblyman Red IPA,Yolo Brewing Company,India Pale Ale &#40;IPA&#41;,6%
B2479,Natty Greene_s Double Ought Buck Double Amber,Natty Greene_s Pub & Brewing Company,Amber Ale,9.50%
B2480,_amberecký Kanec Imperial Stout,Pivovar _amberk,Imperial Stout,-
B2481,Arvada Butter Pecan Brown,Arvada Beer Company,Brown Ale,-
B2482,Innovation Phat Chance Amber,Innovation Brewing,Amber Ale,5.50%
