Label,Beer Name,Brew Factory Name,Style,ABV
A1217,Hop Whompus,Bagby Beer Company,American Amber / Red Ale,9.50%
A1218,Hopkowski,Iron Hill Brewery & Restaurant,American Amber / Red Ale,10.00%
A1219,Reflector,Crank Arm Brewing,American Amber / Red Ale,5.30%
A1220,Banks Amber Ale,Banks (Barbados) Breweries Limited,American Amber / Red Ale,5.00%
A1221,Glutenberg 8,Brasseurs Sans Gluten,American Amber / Red Ale,5.00%
A1222,Manheim Red,JoBoy's Brew Pub,American Amber / Red Ale,5.50%
A1223,Double Dee,Black Star Co-op Pub & Brewery,American Amber / Red Ale,6.00%
A1224,Firestorm Red,Three Creeks Brewing Co.,American Amber / Red Ale,5.80%
A1225,All American Red Ale,Centennial Beer Co.,American Amber / Red Ale,5.00%
A1226,Dougie Style Amber,Il Vicino Brewery Canteen,American Amber / Red Ale,-
A1227,Red Duck Hoppy Amber,Purrumbete Brewing Company (Red Duck),American Amber / Red Ale,5.60%
A1228,Roil Red,Imperial Oak Brewing,American Amber / Red Ale,6.20%
A1229,Black Forest Grateful Red,Black Forest Brew Haus & Grill,American Amber / Red Ale,5.00%
A1230,Extra Hoppy Ale,Australian Hotel & Brewery,American Amber / Red Ale,5.80%
A1231,Timberwolf Bourbon-Oaked Red,Wolf Creek Brewing,American Amber / Red Ale,7.00%
A1232,Red Cedar Ale,Northwoods Brewpub and Grill,American Amber / Red Ale,-
A1233,S:t Eriks Amber Ale,Galatea Spirits,American Amber / Red Ale,4.50%
A1234,Mountain Hawk Red Ale,Wolf Creek Brewing,American Amber / Red Ale,8.70%
A1235,Hyper Combo Red Rye IPA,Dead Frog Brewing,American Amber / Red Ale,8.00%
A1236,Bourbon Barrel Aged Horus Imperial Red,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00%
A1237,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70%
A1238,Declaration Ale,American Honor Beer Company,American Amber / Red Ale,5.40%
A1239,Dragon Red Ale,Bilbo's Pizza,American Amber / Red Ale,4.80%
A1240,Phat Matt's Red,Phat Matt's Brewing Co.,American Amber / Red Ale,6.50%
A1241,Sacrilicious Ale,Seabright Brewery,American Amber / Red Ale,6.80%
A1242,Stepchild Red Ale,Third Street Aleworks,American Amber / Red Ale,5.60%
A1243,Petal To The Metal,Black Sky Brewery,American Amber / Red Ale,4.40%
A1244,Red Dragon Imperial Red Ale,Dead Frog Brewing,American Amber / Red Ale,8.00%
A1245,The Boxer India Red Ale,LowDown Brewery + Kitchen,American Amber / Red Ale,7.00%
A1246,Atalaya Amber,Blue Corn Brewery,American Amber / Red Ale,5.60%
A1247,Daisy Ale,Fitger's Brewhouse,American Amber / Red Ale,-
A1248,Sleeping Lion Red,Council Rock Brewery,American Amber / Red Ale,5.50%
A1249,Kootenay True Ale,Columbia Brewery,American Amber / Red Ale,5.00%
A1250,Burning Sun Red,Gonzo's Biggdogg Brewing,American Amber / Red Ale,5.00%
A1251,River Rat Amber Ale,Main St. Grille & Brewing Company,American Amber / Red Ale,5.20%
A1252,Coffee Amber,Fortnight Brewing Company,American Amber / Red Ale,5.50%
A1253,Cardiff Chronic,Pizza Port Solana Beach,American Amber / Red Ale,-
A1254,Cardinal Sin,Absolution Brewing Company,American Amber / Red Ale,6.10%
A1255,Crater Lake Amber Ale,Klamath Basin Brewing Co. - The Creamery Brew Pub And Grill,American Amber / Red Ale,6.00%
A1256,Brickhouse,TwoDEEP Brewing Co.,American Amber / Red Ale,5.00%
A1257,Barley's Red Molly Imp,Smokehouse Brewing Co.,American Amber / Red Ale,7.80%
A1258,Honey Ale,Feather River Brewing Co,American Amber / Red Ale,-
A1259,Indie Ale,Birrificio Indipendente Elav,American Amber / Red Ale,5.50%
A1260,Santa Rosa Red,Anacapa Brewing Company,American Amber / Red Ale,6.25%
A1261,Irreverent,Warped Wing Brewing Company,American Amber / Red Ale,6.30%
A1262,Cold Drip City,Spoonwood Brewing Company,American Amber / Red Ale,5.80%
A1263,Maintop Mountain Ale,Brothers Craft Brewing,American Amber / Red Ale,5.00%
A1264,L'Olmaia La 9,Birrificio L'Olmaia,American Amber / Red Ale,6.50%
A1265,Pisgah Red Ale,Pisgah Brewing Co.,American Amber / Red Ale,-
A1266,Cardinal Red,Lumber Barons Brewery,American Amber / Red Ale,5.20%
A1267,San Marcos Red Amber Ale,San Marcos Brewery & Grill,American Amber / Red Ale,5.90%
A1268,Business Casual,The Brew Gentlemen Beer Co.,American Amber / Red Ale,8.40%
A1269,Big Red Ale,Red Car Brewery and Restaurant,American Amber / Red Ale,5.70%
A1270,Olmsted Amber,Park Tavern,American Amber / Red Ale,-
A1271,Toronado Red,Alpine Beer Company,American Amber / Red Ale,-
A1272,D'Ham Rousse,Les Brasseurs du Hameau,American Amber / Red Ale,5.50%
A1273,King Crimson,Church Brew Works,American Amber / Red Ale,7.00%
A1274,Small Victories,Revelry Brewing Co,American Amber / Red Ale,7.70%
A1275,Roble'd,Claremont Craft Ales,American Amber / Red Ale,6.50%
A1276,Cherrywood,Taft's Ale House,American Amber / Red Ale,5.60%
A1277,Topless Amber,Lookout Brewing Co.,American Amber / Red Ale,4.50%
A1278,Northern Lights Amber,Broken Tooth Brewing,American Amber / Red Ale,4.70%
A1279,Keep On Truckin' Red IPA,BrewCult,American Amber / Red Ale,5.80%
A1280,IWCB Unite,Cigar City Brewing,American Amber / Red Ale,6.20%
A1281,Rousse,Microbrasserie La Chouape,American Amber / Red Ale,5.00%
A1282,The Huntsman,Barley Mow Brewing Company,American Amber / Red Ale,7.00%
A1283,Stallhagen US Red Ale,Stallhagens Bryggeri Ab,American Amber / Red Ale,6.00%
A1284,Amitié,Brouwerij De Dochter van de Korenaar,American Amber / Red Ale,7.00%
A1285,Charles Henri Ale Ambré,Brasserie Les 2 Frères,American Amber / Red Ale,6.20%
A1286,Coastal Edge Copper,Assawoman Bay Brewing Company,American Amber / Red Ale,6.04%
A1287,Red Eye Rye,Cascade Brewing / Raccoon Lodge & Brewpub,American Amber / Red Ale,4.70%
A1288,Ravøl,Angry Erik Brewing,American Amber / Red Ale,6.00%
A1289,Liquid Monstrous,Siren Craft Brew,American Amber / Red Ale,8.20%
A1290,FatBack Amber,Cool Springs Brewery,American Amber / Red Ale,5.30%
A1291,Pumphouse Copper,Gilgamesh Brewing,American Amber / Red Ale,4.50%
A1292,Red Trolley Ale,Karl Strauss Brewing Company,American Amber / Red Ale,5.60%
A1293,Broken Red Ale,Broken Bow Brewery,American Amber / Red Ale,5.00%
A1294,Railslide Red,Breakwater Brewing,American Amber / Red Ale,5.70%
A1295,Oktoberfest,Lagerheads Smokehouse & Brewing Co.,American Amber / Red Ale,6.10%
A1296,Blue Whale Ale,Pacific Coast Brewing Company,American Amber / Red Ale,7.10%
A1297,Crack-of-Noon,The Beer'd Brewing Co.,American Amber / Red Ale,5.90%
A1298,Asquam Amber Ale,Squam Brewing,American Amber / Red Ale,5.00%
A1299,Blood On The Blade Red IPA,Backpocket Brewing,American Amber / Red Ale,7.00%
A1300,Stump Splitter,Six Corners Brew Works,American Amber / Red Ale,5.90%
A1301,Peliroja,Baja Brewing Company,American Amber / Red Ale,5.50%
A1302,Scottish Red,Monterey Coast Brewing,American Amber / Red Ale,-
A1303,Vulcan Ale,Cannery Brewing Company,American Amber / Red Ale,6.00%
A1304,Absolutely Amber,Bagby Beer Company,American Amber / Red Ale,6.00%
A1305,Nouvelle France Rouge,Microbrasserie Nouvelle-France,American Amber / Red Ale,4.50%
A1306,Angus MacDougal's Amber,Cascade Lakes Brewing Co.,American Amber / Red Ale,5.40%
A1307,Mad Anthony Muddy River Amber Ale,Mad Anthony Brewing Company,American Amber / Red Ale,-
A1308,Tutta Bella Amber,Big Al Brewing,American Amber / Red Ale,-
A1309,Messagère Red Ale,Microbrasserie Nouvelle-France,American Amber / Red Ale,5.00%
A1310,Sir Francis,Casa Bruja,American Amber / Red Ale,6.50%
A1311,Aggie Ale,Olds College Teaching Brewery,American Amber / Red Ale,5.00%
A1312,Charmer,Wayward Brewing,American Amber / Red Ale,5.00%
A1313,Spokamber,Budge Brothers Brewery,American Amber / Red Ale,-
A1314,River Red,River Company Restaurant & Brewery,American Amber / Red Ale,-
A1315,Mean Street,Roak Brewing Co.,American Amber / Red Ale,5.50%
A1316,Brunehaut Organic Belgian Amber Ale,Brasserie De Brunehaut,American Amber / Red Ale,6.50%
A1317,Elm Park Amber,Wormtown Brewery,American Amber / Red Ale,6.20%
A1318,Morena Ale,Carneros Brewing Company,American Amber / Red Ale,5.50%
A1319,Hyperion Red Ale,Fogbelt Brewing Company,American Amber / Red Ale,6.00%
A1320,Tommy Gun Red,Hideout Brewing Company,American Amber / Red Ale,5.50%
A1321,Javelin Ale,JW Dover Beer & Wine Makers Supplies / Black Box Brewing Co.,American Amber / Red Ale,6.50%
A1322,Camp Slap,Grist House Brewing,American Amber / Red Ale,6.20%
A1323,Colorado Red,Snowbank Brewing,American Amber / Red Ale,7.00%
A1324,Postcards From Dongola,Greenbush Brewing Company,American Amber / Red Ale,6.00%
A1325,DeDues Original Ale,Cerveses DeDues S.L.,American Amber / Red Ale,5.10%
A1326,Winter Soulstiz Robust Red Ale,Kannah Creek Brewing Company,American Amber / Red Ale,-
A1327,Calico - Rum Barrel Aged,Ballast Point Brewing Company,American Amber / Red Ale,8.00%
A1328,Rasen Bier Ambar,Cervejaria Rasen Bier Ltda,American Amber / Red Ale,5.20%
A1329,Smokehouse Amber,Blue Tractor BBQ & Brewery,American Amber / Red Ale,5.00%
A1330,Virgil Ale,Bahamian Brewery Beverage & Co. Ltd.,American Amber / Red Ale,6.70%
A1331,Uncle Billy's Bitchin' Camaro,Uncle Billy's Brew & Que,American Amber / Red Ale,5.70%
A1332,Vertical Drop Robust Red Ale,Kannah Creek Brewing Company,American Amber / Red Ale,6.20%
A1333,Tomashank,Ormond Brewing Company,American Amber / Red Ale,6.50%
A1334,Amber Wave,Pacific Beach Ale House,American Amber / Red Ale,5.40%
A1335,"Oscar ""Red"" Dragon",Tequesta Brewing Company,American Amber / Red Ale,-
A1336,American Amber,Wicklow Wolf Brewing Co.,American Amber / Red Ale,4.80%
A1337,Fire King IRA,Deschutes Brewery,American Amber / Red Ale,6.40%
A1338,No-Show Amber,Lenny Boy Brewing Co.,American Amber / Red Ale,6.00%
A1339,_rable Rouge,Ferme Brasserie Schoune,American Amber / Red Ale,5.00%
A1340,The Live Bait Amber Ale,Mudhook Brewing Company,American Amber / Red Ale,6.00%
A1341,Scarlet Harlot,Turtle Anarchy Brewing Company,American Amber / Red Ale,4.90%
A1342,Sigtuna Red Ale,Sigtuna Brygghus,American Amber / Red Ale,6.20%
A1343,Aurora Amber,Hopvine Brewing Company,American Amber / Red Ale,5.25%
A1344,Falls Tannin,Tahquamenon Falls Brewery & Pub,American Amber / Red Ale,-
A1345,Agoura Ale,Ladyface Ale Companie,American Amber / Red Ale,6.70%
A1346,Mornington Peninsula Imperial Amber,Mornington Peninsula Brewery,American Amber / Red Ale,7.50%
A1347,BrickHouse Red,BrickHouse Brewery,American Amber / Red Ale,5.70%
A1348,Very Special Ale,Allentown Brew Works,American Amber / Red Ale,9.00%
A1349,Colonial Red,John Harvard's Brewery & Ale House,American Amber / Red Ale,-
A1350,Unite Red,Tool Shed Brewing,American Amber / Red Ale,4.60%
A1351,Amber Guerre__Ground Zero Beer,American Amber / Red Ale,5,0.00%
A1352,Sun Spear,Cigar City Brewing,American Amber / Red Ale,4.50%
A1353,Brekkefossenvann,HammerHeart Brewing Company,American Amber / Red Ale,6.50%
A1354,Imperial Smoked Amber,Triple C Brewing Co.,American Amber / Red Ale,8.50%
A1355,Nugget Ale,Ruhstaller,American Amber / Red Ale,5.60%
A1356,Jack Rabbit Red,Big Texan Brewery,American Amber / Red Ale,5.00%
A1357,Kallholmen Levande Ale,Skellefteå Bryggeri AB,American Amber / Red Ale,5.20%
A1358,Guava IRA,Breakside Brewery,American Amber / Red Ale,6.20%
A1359,Doigt De Dieu,Brasserie Uberach,American Amber / Red Ale,-
A1360,Harvard Honey Ale,Wigram Brewing Co,American Amber / Red Ale,6.00%
A1361,Convocation Tea Ale,Lupine Brewing Company,American Amber / Red Ale,-
A1362,Jukebox Jazz,Microbrasserie Jukebox,American Amber / Red Ale,5.00%
A1363,Little Soldier,Ahnapee Brewery,American Amber / Red Ale,-
A1364,Crimson Ale,Tun Tavern,American Amber / Red Ale,5.00%
A1366,Hopped Out Red Ale,KAIJU! Beer,American Amber / Red Ale,6.40%
A1367,Sweet Biscuit Amber Ale,Prohibition Brewing Company,American Amber / Red Ale,6.50%
A1368,Christmas Ale,Electric Nurse (Brewtrade Sweden AB),American Amber / Red Ale,4.40%
A1369,North Coast Amber,Thirsty Pagan Brewing,American Amber / Red Ale,4.40%
A1370,El Toro Peach Flavored Ale,El Toro Brewing Co.,American Amber / Red Ale,-
A1371,Ready To Fly,Shades Of Pale Brewing Company,American Amber / Red Ale,4.00%
A1372,Alpha W/ Chamomile,Mill House Brewing Company,American Amber / Red Ale,5.10%
A1373,Mongrel,Seventh Son Brewing Co.,American Amber / Red Ale,6.50%
A1374,Lamp Lighter Amber,Barley Mow Brewing Company,American Amber / Red Ale,6.30%
A1375,Flagstaff Agassiz Amber,Flagstaff Brewing Company,American Amber / Red Ale,5.75%
A1376,Imperial Glacial Amber,North Country Brewing,American Amber / Red Ale,8.90%
A1377,501 Red Ale,Sweet Mullets Brewing Co.,American Amber / Red Ale,5.50%
A1378,Mellow Mike,Fiddlehead Brewing Company,American Amber / Red Ale,5.20%
A1379,Krugher & Brent Red Beer,Krugher & Brent,American Amber / Red Ale,8.00%
A1380,Scarlet Night,Demented Brewing Company,American Amber / Red Ale,5.80%
A1381,Atlantic Antic Amber,Sixpoint Brewery,American Amber / Red Ale,6.50%
A1382,Amber Reign,Maui Brewing Co.,American Amber / Red Ale,5.50%
A1383,Nakeds Red,Naked Brewing Company,American Amber / Red Ale,-
A1384,Der Drachenorden (L_�ordre Du Dragon),Kruhnen,American Amber / Red Ale,7.00%
A1385,Wild Rice Amber,Northbound Brewpub,American Amber / Red Ale,-
A1386,Oakey Lafarge,Green Man Brewery,American Amber / Red Ale,6.00%
A1387,Bottlenectar,Two Brothers Brewing Company,American Amber / Red Ale,5.90%
A1388,Kettleface,Columbia Kettle Works,American Amber / Red Ale,8.00%
A1389,Smugglers Cove Agave Amber,Thorn Street Brewery,American Amber / Red Ale,6.10%
A1390,The Reckoner,Ethereal Brewing,American Amber / Red Ale,7.20%
A1391,Bald Guy,Columbia Kettle Works,American Amber / Red Ale,6.30%
A1392,Drummond Gluten Free,Something Brewing,American Amber / Red Ale,5.00%
A1393,Pub Ale,Dostal Alley Brewpub,American Amber / Red Ale,-
A1394,Clifford The Big Red Ale,Books & Brews,American Amber / Red Ale,6.80%
A1395,Esser's Anniversary Ale,Cross Plains Beer Company,American Amber / Red Ale,-
A1396,Wild Range Amber Ale,World Brews,American Amber / Red Ale,4.50%
A1397,Westfield River Big Red Barn,Westfield River Brewing Company,American Amber / Red Ale,9.50%
A1398,Ginger Slap,Palmetto Brewing Company,American Amber / Red Ale,6.00%
A1399,American Rye,Buxton Brewery,American Amber / Red Ale,4.30%
A1400,Dumb Luck Amber,Lazy Boy Brewing,American Amber / Red Ale,6.10%
A1401,Artigianale Italian Red Ale,Amarcord Birra Artigianale Italiana,American Amber / Red Ale,7.80%
A1402,Nestor Grade,Castle Danger Brewery,American Amber / Red Ale,7.00%
A1403,Redoubt Red,NW Peaks Brewery,American Amber / Red Ale,5.25%
A1404,Barrio Red Cat Amber,Barrio Brewing Company,American Amber / Red Ale,5.60%
A1405,Cold Brew Red Ale,Cigar City Brewing,American Amber / Red Ale,7.20%
A1406,Revolution Harbor Amber Ale,Custom Tap Brews,American Amber / Red Ale,5.50%
A1407,Barrel Aged Odin's Beard,Imperial Oak Brewing,American Amber / Red Ale,11.00%
A1408,Naparbier Amber Ale,Naparbier Sdad. Coop.,American Amber / Red Ale,5.00%
A1409,Scandal Ale,Pacific Western Brewing Company,American Amber / Red Ale,5.00%
A1410,Dragoon,New English Brewing Co.,American Amber / Red Ale,6.90%
A1411,Mr. Toad's Wild Red Ale,Old Market Pub And Brewery,American Amber / Red Ale,-
A1412,Hop Test #1 (Ginger Red Ale),Al's of Hampden / Pizza Boy Brewing,American Amber / Red Ale,7.80%
A1413,Hooligan Amber Ale,Bentley Brewing Company / Dark Horse Tavern,American Amber / Red Ale,6.00%
A1414,Revolution Red,Martha's Exchange,American Amber / Red Ale,-
A1415,Masswhole: Hop Session,Wormtown Brewery,American Amber / Red Ale,4.00%
A1416,Chunky Gal,Tipping Point Brewery & Tavern,American Amber / Red Ale,-
A1417,Red Emma Amber Ale,Captured By Porches Brewing Company,American Amber / Red Ale,6.10%
A1418,Willimantic Fire Engine Red,Willimantic Brewing Co.,American Amber / Red Ale,5.70%
A1419,St. Peter's Amarillo Ale,St. Peter's Brewery Co Ltd,American Amber / Red Ale,4.80%
A1420,Lunch Pail Ale,Breaker Brewing Company,American Amber / Red Ale,5.50%
A1421,Amber EVL Ale,Ellicottville Brewing Co.,American Amber / Red Ale,-
A1422,Reindeer Ale,Triple Rock Brewery & Alehouse,American Amber / Red Ale,-
A1423,Archbishop Amber,St. Francis Brewery & Restaurant,American Amber / Red Ale,-
A1424,Roosevelt Imperial Red,Turner Alley Brewing,American Amber / Red Ale,-
A1425,Victory Amber,Oaken Barrel Brewing Company,American Amber / Red Ale,-
A1426,Burnt Sugar Ale,River Horse Brewing Co.,American Amber / Red Ale,-
A1427,Scratch Beer 199 - 2015 (Amber Ale),Tröegs Brewing Company,American Amber / Red Ale,6.60%
A1428,Trouble Ahead Red,Golden Road Brewing,American Amber / Red Ale,6.50%
A1429,Trois De Pique,L'Inox,American Amber / Red Ale,5.00%
A1430,Winter Amber Ale,Hops Grillhouse & Brewery,American Amber / Red Ale,-
A1431,Sportsman's Ale,Uncle Buck's Brewery & Steakhouse,American Amber / Red Ale,4.80%
A1432,Original Joe's Red Ale,Big Rock Brewery,American Amber / Red Ale,5.00%
A1433,Pamlico Amber,Fordham Brewing Company,American Amber / Red Ale,4.70%
A1434,Hop On!,Old Market Pub And Brewery,American Amber / Red Ale,5.70%
A1435,Imperial Red-Ioactive,Bottle Logic Brewing,American Amber / Red Ale,8.60%
A1436,Ranga Premium Red Ale,Ranga Brewing Co.,American Amber / Red Ale,4.50%
A1437,Kilt Lifter,Appalachian Mountain Brewery,American Amber / Red Ale,4.90%
A1438,False Prophet,Monkish Brewing Co.,American Amber / Red Ale,5.60%
A1439,Red IPA,Dust Bowl Brewing Company,American Amber / Red Ale,6.80%
A1440,Red Electric IRA,Sasquatch Brewing Company,American Amber / Red Ale,4.70%
A1441,Salty Coconut Red Ale,Sycamore Brewing,American Amber / Red Ale,6.50%
A1442,Red Truck Ale,Big Ridge Brewing Co.,American Amber / Red Ale,-
A1443,Oatmeal Amber,John Harvard's Brewery & Ale House,American Amber / Red Ale,5.00%
A1444,Autumn Amber Ale,Boylan Bridge Brewpub,American Amber / Red Ale,-
A1445,Jones,Pinglehead Brewing Co. / Brewer's Pizza,American Amber / Red Ale,9.60%
A1446,Afterglow Aphrodisiac Ale,Picaroons Brewing Co.,American Amber / Red Ale,5.00%
A1447,Dora Drawdy Drool,Mount Dora Brewing,American Amber / Red Ale,5.00%
A1448,Angry Troll Amber,Broken Goblet Brewing Company,American Amber / Red Ale,7.10%
A1449,Big Life Amber,Sleeman Breweries Ltd.,American Amber / Red Ale,5.00%
A1450,Easter Ale,Electric Nurse (Brewtrade Sweden AB),American Amber / Red Ale,4.40%
A1451,Antler Ale,Okanagan Spring Brewery,American Amber / Red Ale,-
A1452,Molly American Red Ale,New Helvetia Brewing Company,American Amber / Red Ale,5.00%
A1453,Route 34 Red Ale,Rogue's Harbor Brewing,American Amber / Red Ale,-
A1454,Alley Way Amber,Growlers,American Amber / Red Ale,7.50%
A1455,Mountian Goat Rare Breed India Red Ale,Mountain Goat Beer Pty Ltd,American Amber / Red Ale,6.60%
A1456,Double Red,Ice Harbor Brewing Company,American Amber / Red Ale,6.80%
A1457,Kim Jong Ale,Free Will Brewing Co.,American Amber / Red Ale,8.70%
A1458,Arvada Red,Arvada Beer Company,American Amber / Red Ale,4.60%
A1459,First Flight Amber Ale,Flyers Restaurant And Brewery,American Amber / Red Ale,4.50%
A1460,Arctic Amber,Rivertowne Pourhouse,American Amber / Red Ale,6.00%
A1461,River Rat Red,Riverport Brewing Company,American Amber / Red Ale,4.30%
A1462,Derby Gurl,Device Brewing Co.,American Amber / Red Ale,5.20%
A1463,Nunu Bru,Barrier Brewing Company,American Amber / Red Ale,5.60%
A1464,Richter's Revenge,Fegley's Bethlehem Brew Works,American Amber / Red Ale,9.00%
A1465,Ripton Red,The Bobcat Café & Brewery,American Amber / Red Ale,5.30%
A1466,Bring The Hops,Sun King Brewing Company,American Amber / Red Ale,7.00%
A1467,Defenders Of Freedom Choice Ale,Erie Brewing Co.,American Amber / Red Ale,6.80%
A1468,Rubidus Red Ale,Uncommon Brewers,American Amber / Red Ale,7.80%
